start	end	text
2302320	2304520	本当にその一切二切として最高裁で
2304520	2307420	どういった判決が出るのか注目されていました
2307420	2308520	このニュースについては
2308520	2310920	性的マイノリティの方も働きやすい環境を
2310920	2312720	いったいどういったものなのかというテーマで
2312720	2316120	労働政策研究研究研修記号
2316120	2319420	副主任研究員の内藤志野さんにお話しをお伺いします
2319420	2321420	内藤さんこんにちは
2321420	2322020	こんにちは
2322020	2322520	お願いいたします
2322520	2323520	お願いいたします
2323520	2324520	お願いいたします
2324520	2327520	さてまず今回の裁判一体どういったものだったのか
2327520	2330020	改めて教えてください
2330020	2334020	はい 判決は先ほど出たばかりですので
2334020	2339020	私もニュースで知った内容ですかないんですけれども
2339020	2342320	事件全体は先ほどおっしゃっていただいたような
2342320	2345920	この経産省の生徒って障害の職員が
2345920	2348720	自分の部署のある回答の女性対応
2348720	2351620	トイレの使用を制限され差別を受けたとして
2351620	2354820	国存外賠償などを求めた訴訟ということで
2354820	2360620	今回一進判決が一致されたということを
2360620	2362220	確定したという結果ですね
2362220	2366720	後裁判決が駆使されたということです
2367520	2370020	内藤さんこれまでの裁判この議論については
2370020	2372820	どんな点注目されてましたか
2372820	2374920	そうですね
2374920	2386720	この原告の方が自分の回答の女性トイレの使用制限が
2386720	2389820	差別となるかいなかそういったところが
2389820	2393320	一番の中心の論点だったと思います
2393320	2395420	それ踏まえており今回の判決については
2395420	2398720	内藤さんはどう見てますか?どう感じになってますか?
2398720	2402020	結論しか今ニュースでわからず
2402020	2405020	理由がわからないのですけれども
2405020	2408820	一員が示したような形で
2408820	2413720	こうした制限点では違法だというふうにしたのは
2413720	2417220	まっとうな判断だったかなというふうに思います
2417220	2423220	特にこれまで同士の事件として
2423220	2426020	実はエストした事件というものがありまして
2426020	2432520	これは女性トイレの利用や女性の複装でのキームを
2432520	2435620	会社が認めなくて配転命令を拒否したという
2435620	2437620	そういう事例だったんですけど
2437620	2442520	この事案でも決定では
2442520	2444720	自認の性別の女性として行動できないと
2444720	2446620	多大な政治に手札があり
2446620	2449320	同僚がトランスチェンターの原告に感じる違和感や
2449320	2452320	憲法感については制限の理由とはならないというふうに
2452320	2453720	判断してまして
2453720	2456620	それに取った内容だというふうには思います
2456620	2457620	なるほど
2457620	2461520	TBSの次第によって明らかになった判決分の内容について
2461520	2463320	簡単に紹介します
2463320	2464720	まず前提として
2464720	2467920	原告は男性として入所後の1999年に
2467920	2471220	生同一性障害と診断されていまして
2471220	2474120	フォルモンチリオンを受けて女性として生活していたんですが
2474120	2475520	今、性別変更するうえでは
2475520	2478620	性別卓合集団というものを受けなくていけないとされている
2478620	2481720	ただ本人の健康上の理由でこれが受けられないということで
2481720	2484620	個性は男性としていちづけられているものの
2484620	2487320	社会的な女性として生活してきた
2487320	2488520	という前提があって
2488520	2490720	で、今回一審二審で
2490720	2494020	風呂は以上離れたところのトイレを使うということが
2494020	2497320	求められたことについて争われたという裁判だったんですね
2497320	2501220	これまで計算障がわとして一つの論点となっていたのが
2501220	2503220	これが再了権の範囲になっているのか
2503220	2506120	つまり会社の中で働きやすいとか
2506120	2508420	能力的働き方を定めることの
2508420	2510120	再了の範囲として
2510120	2512820	今回の取扱いが認められるのか認められないのか
2512820	2515620	ということが一つのポイントになっていたんですけれども
2515620	2518620	この原告要は裁判を起こした
2518620	2521620	当事者の方の生活状況であるとか
2521620	2524820	それに対する象徴の対応という点で言うと
2524820	2527720	さまざまなトラブルもこれまで生じてこなかったし
2527720	2531720	また具体的な家を隣れるような職員がいたわけでもなかったし
2531720	2534320	一方で他の職員との調整というものの象徴が
2534320	2535820	動いたということもなく
2535820	2539820	そうした中でこうした配慮というものを
2539820	2541820	個人ばかり求めるということは
2541820	2544120	妥当性を書くようなものだったのだと
2544120	2546220	再了権の範囲を一脱としているのではないか
2546220	2549320	ということで違法というふうに判定したというようなことが
2549320	2550920	目もとしてあります
2550920	2552720	こうした再了権の一脱
2552720	2555320	そして本人の法的利益を侵害したもの
2555320	2556620	という判断については
2556620	2559520	何かとも本当に一部しかまだお聞きになっていないと思うんですけれども
2559520	2562120	この手についてはいかがでしょうか
2562120	2565120	先ほど申し上げたように
2565120	2568820	マットな判決が出たなというふうに考えています
2568820	2570820	自治体でもそうでしたけれども
2570820	2573820	抽象的な不安ということではなくて
2573820	2576320	自治体に何か起きたということで
2576320	2577820	何も無いにもかかわらず
2577820	2579620	抽象的な不安ということで
2579620	2583520	違法と広報とする制限を
2583520	2586920	違法だとすることはできないということですね
2586920	2590620	こうした裁判や判決などの動きを踏まえて
2590620	2592520	この制律マイヌーキリーの方も含めた
2592520	2594820	働きやすい環境とはどういった環境であるか
2594820	2597920	内藤さんはいかがでしょうか
2597920	2600920	そうですね
2600920	2603720	さまざまな方法があると思いますけれども
2603720	2610820	これ実は今般の法律ともかかわるんですけれども
2610820	2613920	まずトランステンダーの方々が
2613920	2615220	トランステンダーだけじゃなく
2615220	2617420	自治体的マイヌーキーの方が
2617420	2619880	多数食べてやハラスメントを受けていると
2619880	2622720	職場でそういう実態がある中で
2622720	2626220	食べてやハラスメントがあってはならないということが
2626220	2629720	必ずしも徹底されているわけではないということで
2629720	2632220	こういうことがダメなんだというルール作りが
2632220	2634720	職場においてまず必要であろうと思います
2634720	2637420	実際調査でも当事者の方々から
2637420	2639620	そういったルール作りが必要だという声が
2639620	2641620	非常に多く上がっています
2641620	2646020	その上で個別にそれぞれがですね
2646020	2648320	望むあり方ですね
2648320	2650420	トイレの利用についても
2650420	2653520	人間の性別のトイレを使いたいとか
2653520	2654920	そういったことについて
2654920	2657720	きちんと聞き取って人事部として
2657720	2661420	対応していくということが適切かと思います
2661420	2663820	なるほど またこうした
2663820	2667020	例えば当事者が職場に対して働きかく行った場合に
2667020	2670320	職場が適切に対処してくれないということや
2670320	2673320	職場の他の方々に例えば情報が伝わって
2673320	2675320	アウティングとなって攻撃されるなど
2675320	2676420	いろんなリスクを感じて
2676420	2679120	相談しにくいという職場というのもあるかと思います
2679120	2680120	こうした課題については
2680120	2682320	内藤さんいかがでしょうか
2682320	2683420	そうですね
2683420	2686020	ルールが差別やハラスメント
2686020	2686820	ハラスメントの中には
2686820	2689620	今おっしゃったアウティングも入りますけれども
2689620	2691420	アウティングの禁止ということがきちんと
2691420	2695420	その研修で集中されていたりとか
2695420	2697020	ルールで集中されていたりとか
2697020	2700920	そういったことがないと起きてしまいますので
2700920	2703320	当事者としては相談することもできない
2703320	2704920	ということになりますから
2705520	2708220	本当に職場においてまず研修ということが
2708220	2710220	大事かなというふうに思います
2710220	2712120	この計算省の職場では
2712120	2714320	そういったことがなかったのかも
2714320	2716420	というふうに思います
2716420	2719620	そうした研修や職場作りの実践例であるとか
2719620	2721720	あるいは省令や法令など
2721720	2723220	何か参考になるような事例というのは
2723220	2725820	あるんでしょうか
2725820	2729020	そうですね
2729020	2733820	海外ではまず差別やハラスメントの禁止ということが
2733820	2736220	法令の中に書いているということが
2736220	2738020	ほとんどでして
2738020	2740420	これは職場においても適用になるものとして
2740420	2743020	それが大前提としてあります
2743020	2745420	今、トランスセンタバッシングが
2745420	2748520	日本だけでなく海外でもあるわけですけれども
2748520	2750120	でも前提が違っていまして
2750120	2752220	海外ではまず差別やハラスメントは
2752220	2754520	禁止ということが法に書かれています
2754520	2757920	その上での言葉、現実だということですね
2757920	2761920	さらに職場においてルール作り
2761920	2765020	ということが大事だろうということですね
2765020	2766420	そうしたルール作りのために
2766420	2768620	今回の最高差判決が
2768620	2771320	ひとつ重要な参照事例となるかと思いますが
2771320	2773220	この判決をまえて少なくとも
2773220	2774720	省庁や政府などには
2774720	2778020	どういった動きが期待されるんでしょうか
2778020	2780320	そうですね
2780320	2783420	悲しむ省庁が計算省のように
2783420	2785020	こういうふうに
2785020	2787420	何も制限をしていいんだとか
2787420	2790320	検証しなくていいんだというふうになっているわけでは
2790320	2791520	悲しみなくて
2791520	2793120	厚生労働省を含め
2793120	2794720	対処しているところは
2794720	2797420	今ではかなりあるところですし
2797420	2798820	あと民間ですね
2798820	2800320	民間はさらに
2800320	2802320	一進の訴訟の中でも
2802320	2805820	かなり証言されていましたけれども
2805820	2809420	民間ではかなり進んで
2809420	2811020	検証されたりとか
2811020	2813120	ルールが作られたりといったことがあります
2813120	2815120	そういったことが今回の最高差判でも
2815120	2817620	重要性が認識されるということだと思います
2817620	2818520	なるほど
2818520	2822120	こうした実際の働いている方々の姿が
2822120	2823420	可視化されると同時に
2823420	2824220	そうしたにずっと
2824220	2826020	そしてあってはならないサービスというものも
2826020	2828620	可視化しながら具体的な整備
2828620	2829520	というものを進めていくことが
2829520	2831120	必要かと思います
2831120	2833320	内藤さんありがとうございました
2833320	2835620	ありがとうございました
2835620	2837420	労働政策研究研修機構
2837420	2839320	福祉人研究員の内藤志野さんに
2839320	2840920	お話を伺いました
2840920	2845620	このTBSが取得をした判決分のメモなんですけれども
2845620	2846320	そちらにはですね
2846320	2847420	まず今回の判決は
2847420	2849920	裁判官の全1の意見であるということが
2849920	2852120	前提として言われています
2852120	2853420	全1の上で
2853420	2854820	複数の裁判官が
2854820	2857120	補足意見というものを伸べているんですね
2857120	2859220	その補足意見のあり方というのも
2859220	2860520	各裁判官の個性が
2860520	2863020	現れるものになっていたんですけれども
2863020	2866020	まず例えば長実裁判官の意見ですと
2866020	2869020	こうした他の女性職員の態度で
2869020	2871120	違和官を偉大でいたのではないかということを
2871120	2873320	象徴があるしその思い払って
2873320	2874520	対応をしようとした
2874520	2876120	その利益の調整をしようとした
2876120	2878120	ということ自体を認められるのだが
2878120	2879820	その利益の調整というのが
2879820	2880820	原告
2880820	2883620	よばその今回差別を受けたトランスジェンダーの
2883620	2886820	当事者のトイレの使用制約という
2886820	2888920	もののみが行われたところ
2888920	2890620	それはやっぱり不利益を購入ったのは
2890620	2893020	この原告一人ということになるわけですね
2893020	2895220	それは調整のあり方としては
2895220	2896420	金庫が取れていないよね
2896420	2899220	というのことが指摘されているわけですね
2899220	2901820	他に例えば段階的な措置というのがあれば
2901820	2904220	一旦一時的に避難的措置として
2904320	2906420	このようなトイレ使用のあり方にしてください
2906420	2908520	というのを調整することがあったとしても
2908520	2909520	それが例えば
2909520	2912820	制度一切障害の法的な適用
2912820	2915720	性別以降というものの法的な適用というものが
2915720	2917620	本人に適用されているかどうか
2917620	2919720	というところを持ってそこにこたわり続けて
2919720	2921520	他の調整を避けるということは
2921520	2923020	これ問題だろうという意見も
2923020	2924420	ついたりしています
2924420	2928320	また例えばうが裁判官の発言として
2928320	2929920	記録されているのは
2929920	2931720	そもそも性別適合収集
2931720	2932520	そのものについては
2932520	2934520	合憲戦について議論があると
2934520	2937020	あるんだけどそれは別としても
2937020	2938920	性別適合手術というのは
2938920	2940220	からないの影響
2940220	2942220	心身での健康への影響
2942220	2943820	そして経済的負担とか
2943820	2946220	あとは体質とかで手術受けられないとか
2946220	2946920	吸いが切らないとか
2946920	2948720	いろんな方がいらっしゃるわけですよ
2948720	2952120	そうしての事情があるような状況の中で
2952120	2955820	個性上のあり方や手術の状況において
2955820	2956620	尊重し
2956620	2958620	象徴としての対応というものを
2958620	2959920	継止するということは
2959920	2961320	これはあってはならないというのを
2961320	2963220	少しのことを述べていたりします
2963220	2966820	一方で今回の判決の位置づけなんですけれども
2966820	2969320	議論の適用のされ方には
2969320	2971120	一定の制約があるというような
2971120	2973020	補足意見もついておりまして
2973020	2973920	それというのは
2973920	2975620	本判決はトイレを含め
2975620	2976520	不特定多数
2976520	2978020	または多数の人々の使用が
2978020	2979320	想定されている
2979320	2981120	公共施設の使用のあり方について
2981120	2982520	触れるものではないと
2982520	2983720	書かれているんです
2983720	2986320	つまり今回は計算省という一つの職場において
2986320	2987920	判決は出されだけれども
2987920	2989320	例えば公衆浴場とか
2989320	2990620	例えば公衆トイレとか
2990620	2993020	操作ものについて判断した判決ではないですよ
2993020	2993820	ということが
2993820	2994920	補足意見として
2994920	2996420	詰められているんですね
2996420	2998020	その上で
2998020	2999620	トランスジェンダー本人の要望や
2999620	3001620	社会とのあり方のようについては
3001620	3003520	今後社会全体で議論され
3003520	3005320	コンセンサスが
3005320	3008020	形成されていくということになっていくだろうと
3008020	3009620	その中の中では
3009620	3011320	当然そのプライバシーであるとか
3011320	3013020	本人の尊厳とか
3013020	3013820	意思とか
3013820	3015720	そうしたものを尊重した上で
3015720	3017120	丁寧な積み重ねというのが
3017120	3018420	必要となってくると
3018420	3020420	丁寧な説明を尽くしてものを
3020420	3022020	納得されないという事態で
3022020	3024020	どうしても残るように思うけれども
3024020	3025220	それでも対象していることが
3025220	3026420	今後必要なんだということが
3026420	3027820	書かれていまして
3027820	3029720	いろいろな世の中の状況などを
3029720	3030920	考みた上で
3030920	3031820	実際どういったものが
3031820	3033220	論っていくのかということを
3033220	3034120	踏まえた上で
3034120	3035820	今回の裁判の施定というのは
3035820	3037320	まずはここまでですと
3037320	3039020	職場における裁量権というものを
3039020	3041320	一脱した不当な対応というものを
3041320	3042720	計算者が行ったよね
3042720	3043520	というところが
3043520	3045620	まずは認定されたということですね
3045620	3046520	なのでこれが
3046520	3047720	他の職場に対して
3047720	3048920	適用される時に
3048920	3050220	どういった調整や
3050220	3052020	どういった職場だったのかなどの
3052020	3053020	個別の事情なども
3053020	3054620	考みられることになるので
3054620	3056520	この最高裁判決一つとって
3056520	3057620	他の職場も
3057620	3059120	例えばこうしなくていけないという
3059120	3061420	一律の方針でもの定めるということは
3061420	3062820	困難かと思います
3062820	3063420	ただし
3063420	3065420	やはりこうした本人の事情というものを
3065420	3067620	さまざまに考みたとしても
3067620	3069920	職場なのが適切な配慮
3069920	3070720	合理的な配慮を
3070720	3072320	なさないということについては
3072320	3074420	差別不当な侵害ということになり
3074420	3075720	うるのだということが
3075720	3076620	認定されたこと
3076620	3077420	この意味というのは
3077420	3079220	とても大きいと思うんですね
3079220	3080420	こうしたことも含めて
3080420	3082420	さっきほど内藤さんも触れていたような
3082420	3083920	今後例えば差別禁止を
3083920	3085020	あるいは職場の
3085020	3086520	待遇改善の中で
3086520	3087920	当時の店を入れることを
3087920	3089220	このような視点というのも
3089220	3090320	必要になってくるのかと
3090320	3092220	思います
3092220	3093420	ではデイリーニューセッション
3093420	3095620	ニュース続けます
3095620	3097620	マイナンバーカードを使った
3097620	3098920	証明書交付
3098920	3100920	44の自治体で
3100920	3104620	プログラムミス
3104620	3106620	が確認されたと
3106620	3108620	明らかにしました
3108620	3110620	全国123の自治体に
3110620	3112620	システムを提供する
3112620	3114620	富士通の誤解者
3114620	3116620	富士通ジャパンは
3116620	3118620	別人の証明書が
3118620	3120620	交付されるなどのトラブルが
3120620	3122620	あいついらため
3122620	3124620	今年5月から先月にかけて
3124620	3126620	システムの一斉と
3126620	3128620	先月にかけて
3128620	3130620	システムの一斉と
3130620	3132620	先月にかけて
3132620	3134620	システムの一斉点検を
3134620	3136620	行いましたが
3136620	3138620	点検後にも福岡県
3138620	3140620	むなかた市で
3140620	3142620	誤った交付が起きていて
3142620	3144620	再び調査を行った結果
3144620	3146620	今回のミスが
3146620	3148620	確認されたということです
3148620	3150620	デジタル調はサービスの
3150620	3152620	停止とシステムの回収を
3152620	3154620	できる限り早く行うよう
3154620	3156620	富士通ジャパン側に
3156620	3158620	要請しています
3158620	3160620	おしまいにかぶかとかわせの
3160620	3162620	東京株式市場日系平均株化
3162620	3164620	昨日に比べ
3164620	3166620	13円ほど高い
3166620	3168620	32,203円
3168620	3170620	57,000円で取引を終えました
3170620	3172620	一方東京外国株式市場
3172620	3174620	演奏場
3174620	3176620	午後4時現在
3176620	3178620	1ドル140円
3178620	3180620	58,000円から61,000円で
3180620	3182620	取引されています
3182620	3184620	以上デイリーニューセッションでした
3184620	3186620	この後は交通情報
3186620	3188620	天気予報に続いて
3188620	3190620	お送りして
3190620	3192620	セッション
3192620	3194620	ファンサイの向かい佐藤です
3194620	3196620	フラット子ども電話相談室が
3196620	3198620	夏のイベントを行います
3198620	3200620	大してロジスティードプレゼンツ
3200620	3202620	出張夏休み
3202620	3204620	子ども電話相談室
3204620	3206620	ひどりは7月29日土曜日
3206620	3208620	参加日は無料です
3208620	3210620	小学3年生から
3210620	3212620	6年生のお子さんから疑問
3212620	3214620	質問を募集してグループ枠を
3214620	3216620	やりながら解決していきます
3216620	3218620	今回の視界はこの方
3218620	3220620	全国子ども電話相談室
3220620	3222620	7大名お姉さんの混同香りです
3222620	3224620	皆さんの質問お待ちしています
3224620	3226620	応募方法など詳しいことは
3226620	3228620	ニュースがわかるオンラインで
3228620	3230620	検索してみてください
3230620	3232620	皆さんのご応募お待ちしています
3232620	3234620	以上ファンサー向かいでした
3238620	3240620	本日ハピネスクラブ
3240620	3242620	ラジオショッピングでご紹介しましたのは
3242620	3244620	長崎県松浦市の
3244620	3246620	聖地の味フライ
3246620	3248620	28枚合計
3248620	3250620	1キログラムで
3250620	3252620	送料ベッド税込み
3252620	3254620	3980円です
3254620	3256620	お申し込みお問い合わせは
3256620	3258620	フリーダイヤル
3258620	3260620	012-0333-2-0-0
3260620	3262620	333-2-0-0
3262620	3264620	ハピネスクラブまで
3264620	3266620	お願いします
3270620	3272620	時刻は4時24分
3272620	3274620	ここでTVSラジオ交通情報です
3274620	3276620	警視庁から
3276620	3278620	ハセガーマキコさんお願いします
3278620	3280620	お伝えします
3280620	3282620	関越道を登りは
3282620	3284620	三宅パーキングエリア付近で
3284620	3286620	事故のため6キロ
3286620	3288620	通過には1時間以上かかっています
3288620	3290620	県王道の外周りは
3290620	3292620	札幌インターフ近で事故のため
3292620	3294620	2キロを5分
3294620	3296620	首都高速道路は湾岸線の
3296620	3298620	東行き大いパーキングエリア付近で
3298620	3300620	行われていました事故の処理
3300620	3302620	は都心館上線の内周り
3302620	3304620	竹橋市アンクション付近に
3304620	3306620	止まっていました故障者も
3306620	3308620	移動しました
3308620	3310620	一般道路は神奈川県内では
3310620	3312620	鎌倉市内
3312620	3314620	鎌倉街道は8万グーマイ交差点
3314620	3316620	付近での事故の処理
3316620	3318620	終わっています
3318620	3320620	埼玉もさやま市内の
3320620	3322620	国道16号内周り
3322620	3324620	市民海外入口付近の
3324620	3326620	事故の処理終わりました
3326620	3328620	千葉の国道14号
3328620	3330620	都内では鎌橋通りの
3330620	3332620	外周りが市面道で6キロ
3332620	3334620	首都世代から50分です
3334620	3336620	警視床から以上です
3336620	3338620	はせがまきこさんでした
3338620	3340620	ありがとうございました
3340620	3342620	続いて天気予報です
3342620	3344620	市長予報士の池田さやかさんお願いします
3344620	3346620	今日は朝から気温が高かったですけれど
3346620	3348620	関東の3分の1くらいの観測所で
3348620	3350620	35度以上を観測しています
3350620	3352620	一番気温が上がった
3352620	3354620	群馬気流市では
3354620	3356620	37.1度
3356620	3358620	ということで
3358620	3360620	もう危険な暑さですね
3360620	3362620	中小で運ばれた
3362620	3364620	というニュースもありましたけれど
3364620	3366620	本当に無理なく過ごすように
3366620	3368620	していただきたいと思います
3368620	3370620	この暑さで
3370620	3372620	雨雲も発生して発達していまして
3372620	3374620	昼過ぎから北部を中心に
3374620	3376620	ところどころでライブとなっています
3376620	3378620	都内も立川あたりでは
3378620	3380620	2わか雨がありました
3380620	3382620	この後もまだ北部を中心に
3382620	3384620	ライブがありそうで
3384620	3386620	もう一度雨雲をかかるところが
3386620	3388620	ありそうなんですね
3388620	3390620	夜にかけても急なライブを
3390620	3392620	気をつけください
3392620	3394620	今夜もほとんど気温が
3394620	3396620	下がらないんですよね
3396620	3398620	ネタよとなるところが多いんですけれど
3398620	3400620	30度下回ってくるのも
3400620	3402620	夜89時くらいになりそうなので
3402620	3404620	ちょっとおかわりな時間でも
3404620	3406620	かなり暑いと思います
3406620	3408620	夜
3408620	3410620	ちょっと飲んで帰りたいみたいな人も
3410620	3412620	いるかもしれないですけど
3412620	3414620	熱中症対策の水分補給には
3414620	3416620	ならないので
3416620	3418620	ちゃんと夜も水分補給するようにして
3418620	3420620	いただければと思います
3420620	3422620	最近アルコールとこの暑さの相性の
3422620	3424620	悪酸みたいなのすごく感じておりました
3424620	3426620	実感してる
3426620	3428620	まず飲んだら体暑くなるし
3428620	3430620	より水耳の質があるし
3430620	3432620	水分すごいね使っちゃう
3432620	3434620	そうですよね
3434620	3436620	この暑さにね
3436620	3438620	飲みたい気持ちはありますけどね
3438620	3440620	よくわかります
3440620	3442620	はい水尾ですよ水です
3442620	3444620	水系のやつ
3444620	3446620	池田さんありがとうございました
3446620	3448620	この後お知らせに続いて
3448620	3450620	特集メインセッションです
3470620	3472620	まず
3472620	3474620	印象的に目に
3474620	3476620	飛び込んでくるのは
3476620	3478620	この缶の上に描かれた
3478620	3480620	青い三角形です
3480620	3482620	複数の三角形が
3482620	3484620	心地よいリズムを
3484620	3486620	作り出している
3486620	3488620	まるで
3488620	3490620	青い海の南を
3490620	3492620	当たる波のように
3492620	3494620	複数の三角形が
3494620	3496620	心地よいリズムを
3496620	3498620	作り出している
3498620	3500620	ここで
3500620	3502620	この上には
3502620	3504620	赤い緊張るの文字
3504620	3506620	そして
3506620	3508620	温泥のマーク
3508620	3510620	このデザイン
3510620	3512620	日本生品なのに
3512620	3514620	真っ赤な太陽に焼かれた
3514620	3516620	コートダジュールの海を
3516620	3518620	思わせます
3518620	3520620	素晴らしい
3520620	3522620	この夏本当に
3522620	3524620	暇なあなた
3524620	3526620	緊張るの缶を
3526620	3527800	アヴァンギャルトだ
3527800	3532000	緊張ルは使用状の注意をよく読んで正しくお使いください
3532600	3536460	現観の安心はモニターついてるインターホン
3536460	3540340	アイフォン アイフォン アイフォン アイフォン インターホン
3540340	3543340	一人でも安心なモニターついてるインターホン
3543340	3547340	ほぼ迷くまで見える液晶モニターで一層の安心も
3547340	3550340	リフォームは現観の安心からぜひ
3550340	3552640	リンポンはアイフォン
3552640	3556000	育児マヒロシですラジオ起動みなさん年齢を重ねると文字が
3556000	3559480	かすんだり視界がぼやかたりなんてお悩み出てきますよね
3559480	3562480	でも私はですね70を過ぎましたが新聞雑誌も
3562480	3564640	スミーズミまで楽しめてますよ
3564640	3568520	その秘訣は特補ではない人気の機能性表示
3568520	3572160	食品一望百計なんですね
3572160	3575520	この一望百計を飲んだ方の感想をご紹介しましょう
3575520	3579120	東京都にお住まいの伊藤さん77歳の女性です
3579120	3582400	このとして細かな作業が多い半個職人の仕事が
3582400	3585520	できているのも一望百計のおかげです
3585520	3588840	手元が命の仕事だからこれは手放せません
3588840	3593080	ということでね77歳で半個職人素晴らしいですね
3593080	3597000	こうしたサプリベントというとブルーベリーが一般的ですがね
3597000	3599040	一望百計はちょっと違います
3599040	3600760	ルテインという成分知ってますか
3600760	3602800	このルテインはですねなんと
3602800	3606120	かすみやぼやけの解消によりものを
3606120	3609440	くっきり見る力を改善する機能を持った
3609440	3611680	注目の成分ルテインですよ
3611680	3614840	一望百計はこのルテインを20ミリグラム配合
3614840	3617640	特応とは違う機能性表示職人として
3617640	3620440	今60代以上の方に人気なんです
3620440	3622160	このルテインがあればこの先も
3622160	3624360	ラジオの現行だってバッチリですよ
3624360	3627320	皆さんもね一望百計で新聞読書
3627320	3630320	綺麗な景色をまだまだ楽しんでください
3630320	3632480	フェバナイステイエンサーキューグッド
3632480	3634800	ルックルックルックだよ
3634800	3638280	一望百計はですねおよそ1か月分の30つまで
3638280	3642840	数乗価格一袋税込1944円
3642840	3645640	送料税込275円のところですね
3645640	3647880	初回一世帯一袋に限りまして
3647880	3650400	○○一袋ですね
3650400	3654840	500円サンプルではなくて本商品を税込
3654840	3657240	500円でお送りしますさあお問い合わせは
3657240	3660160	012-71-7273
3660160	3663960	012-71-7273
3663960	3666200	マイケアまでおとろけんぴなども
3666200	3667080	こちらまで
3667080	3670520	いいですか皆さん012-71-7273
3670520	3672720	マイケア一望百計
3672720	3676840	日本人の国民病とも言われるガン
3676840	3679480	万80歳までお申し込みいただける
3679480	3681880	FWDガンベストゴールドなら
3681880	3684520	ガンと初めて診断確定された時に
3684520	3687200	最大300万円を保証します
3687200	3692920	012-676-626FWD生命まで
3692920	3694640	着物をお持ちの皆さん
3694640	3696760	その着物売れるんですよ
3696760	3698680	出張買取のバイセルなら
3698680	3701000	タンスに眠っていた着物4点
3701000	3705480	帯2点で15万3000円になった方も
3705480	3708760	はい着物出張買取のバイセルです
3708760	3712360	あの着物を買取ってくれるって聞いたんだけど
3712360	3715680	はいバイセルは着物を高く買取ります
3715680	3717320	少ないけど大丈夫?
3717320	3718440	大丈夫です
3718440	3720840	1点からでもお受けいたします
3720840	3723520	うちに来てもらうとお金かかるんでしょ
3723520	3726960	いえ出張量も差低量もキャンセル量も
3726960	3728400	すべて無料です
3728400	3731360	今ならお得なキャンペーンも実施中ですので
3731360	3733080	お気軽にご依頼ください
3733080	3734840	なら頼もうかしら
3734840	3738320	あなたの着物も高く売れるかもしれません
3738320	3741360	一度無料出張さてしてみませんか
3741360	3743600	ご予約はお電話1本
3743600	3744880	012-0
3744880	3747720	09-09-06
3747720	3750520	09-09-06
3750520	3753240	着物出張買取のバイセル
3753520	3757080	10-09-06
3757080	3761080	10-09-06
3761080	3762680	知らぬ間に歌ってた
3762680	3764840	音楽って不思議な力
3764840	3768120	あなたの会社のブランディングにサウンドロゴモを作りします
3768120	3771720	10-09-06
3771720	3773040	の営業サイトへ
3773040	3775840	10-09-06
3775840	3777720	10-09-06
3777720	3782640	10-09-06
3782640	3784880	10-09-06
3784880	3786720	10-09-06
3786720	3788400	発信型ニュースプロジェクト
3788400	3789760	オギウェチキセッション
3789760	3790440	オギウェチキと
3790440	3792720	南部広みが生放送でお送りしています
3792720	3794280	ここからは特殊メインセッション
3794280	3796280	今日のテーマはこちらです
3796280	3798200	10-09-06
3798200	3801560	取材報告モード
3801560	3803760	シリーズカンボジア
3803760	3811000	現地の人はどのような生活文化の中で生きているのか
3811000	3814800	今日の特集はカンボジアを通して社会
3814800	3819000	政治のあり方を通うシリーズカンボジア
3819000	3823680	なんと番組側も驚きの第4弾です
3823680	3826880	なぜここまでカンボジアに惹かれたのか
3826880	3830960	それはダイナミックな国のあり方がありました
3830960	3835360	70年代に起きたポルポトハ政権化での虐殺
3835360	3837440	そこからの民主化
3837440	3842760	現在の一等独裁制の中での高い経済成長
3842760	3845240	これまで過去から現在までの
3845240	3850080	カンボジアの社会や政治経済を横断してきましたが
3850080	3851840	そこで生きる人々は
3851840	3856240	どのような生活をし文化を強じているのか
3856240	3859840	現地で親しまれている音楽や映画
3859840	3862440	食後含めた文化を通して
3862440	3865600	カンボジアの今を見つめます
3865600	3867240	ということで
3867240	3870320	もうシリーズ通してのゲストです
3870320	3872000	ライターのキムラハヤさん
3872000	3873920	引き続きよろしくお願いいたします
3873920	3875760	よろしくお願いいたします
3875760	3877000	キムラさんは
3877000	3879960	朝日新聞の記者として日本各地や
3879960	3882000	タイマニラに中斉
3882000	3884440	大社後はカンボジアに移住なさって
3884440	3887160	2009年から2021年まで
3887160	3890480	首都プノンペンで日本を情報し
3890480	3893080	プノンを発行していました
3893080	3894800	現在は日本に帰国し
3894800	3896560	フリーランスとして活動
3896560	3897680	ウェブサイト
3897680	3899840	朝日新聞ウィズプラネットの
3899840	3902720	副編集長などを勤められています
3902720	3903840	これまでもシリーズについて
3903840	3905800	ポッドキャストの配信していますので
3905800	3907000	セッションカンボジアで
3907000	3909520	検索していただければと思います
3909520	3910760	ということでまずは文革面や
3910760	3913440	観光面ということなんですけれども
3913440	3915240	キムラさんこのカンボジアの
3915240	3916640	主な観光資源というと
3916640	3918680	どういったものになるんでしょうか
3918680	3922240	最も有名なものはアンコールだったと思います
3923200	3925040	実はですねカンボジアには
3925040	3928160	世界遺産が3つあります
3928160	3931120	アンコールワットを含むアンコール遺跡群というもの
3931120	3933080	それから大の国境にあります
3933080	3935520	プレアビヒア遺跡という
