start	end	text
2012840	2020960	一定数いるのがある意味面白いし元気づけられるというか でもはっきりって数えるぐらいしかいないんだよね正直
2020960	2028720	だから前も あの前もある映画のコメントをお願いしますって言われてその映画は別に
2028720	2036520	あのニュートラルな映画だったんだけどもでもあんまりこう ちゃんともの言う人がやっぱコメントするようなちょっとセンシティブな内容
2036520	2040960	国装にまつわる映画なんだけど そこのコメントを見たときに
2040960	2048560	やっぱりいつものメンバーじゃあいつものメンバーなんで僕とか僕とおさてつさんが入ってましたか こんな仕所に入ってやっぱり名前並んでて
2048560	2055000	中村と竹田さん並んでたりまうちなさするさんとかね あいうまあいつも見るメンバーなんだけど
2055000	2061360	必ず反対する人がいるっていうのは 希望だなっていうふうに思いますよ
2061360	2067600	でもそれが少ないというかそれこそじゃあいつも同じだとか そういうことに対しての
2067600	2075120	思い出はどんなものですかね それはねありますよその少ないなっていう思いはあるけど
2075120	2079240	でも いてくれるんだっていう
2079240	2086320	思いはやっぱりありますね 言いにくい芸能人の方だって例えばまあラサールさんとか
2086320	2091520	それでもやっぱ有志 松尾高子さんとかねまあいらっしゃるし
2091520	2098080	ちゃんと言う人が存在するそれぞれのジャンルに そこはなんかね
2098080	2103760	ある意味希望っちゃ希望だしありがたいし まあ
2103760	2109840	こっちにも励めになるなとは 思うけどあの毎日新聞のね連載の中で
2109840	2113960	あの現在の日本はもうそこが抜けってめちゃくちゃだと思うけどどれくらい
2113960	2120800	めちゃくちゃになったらみんな批判に転じるんだろうかっていうのは わけ方をされていてその無茶苦茶感っていうのは
2120800	2128200	多分ね1年ちょい前出てくださったときにも確か押しちゃってたと思うし まあそこからな本当にいろんな事称が起きて
2128200	2133120	まあその政治のプレイヤーも変わったり変わんなかったりしますけれども この
2133120	2140200	むちゃくちゃ簡単だな残念ながら改善はしていかないですよね そうですねだから
2140200	2152480	ある意味も今の日本社会はかなりまずい状況にはなっていて まあんまねこういうこと言わない方がいいのかもしれないけど
2152480	2160160	まああえて言うとまあ 何と言うじもう日本人っていうか我々が
2160160	2165760	自分らのいく末をなんか決められないかもしれないですね もうもはや
2165760	2176720	だから変な話こう例えばまあアメリカ次第っていうか アメリカが対中国に対して日本をどう使うか次第で昔の政治かって
2176800	2180400	うまいことアメリカの言うことをさ 交わしてたわけです
2180400	2192640	そういうことやると野党がちょっとうるさいからそこはやるけどこっちはちょっとできないですねとか それやると国民が反対するからって言いながらなんとか国益を守ったりしたんだけど
2192640	2201320	今はもう本当に政治家にそういう力はないというかまあ言う通りになっちゃってるし で国民の人たちも
2201320	2214280	なかなかそこで自分たちはこうしたいって声を上げる人は一定数しかいないので だから自立じゃなくても足立の現状にも日本はシフトしちゃってるので
2214280	2220600	だから今残されてんのはうんみたいなことですねだから ずーっともう
2220600	2226040	もうずっとこう社会に対してまあ いろんなこと言ってきたけど
2226040	2233680	この中でかなかなか止めれぬままに とうとう足立の領域まで来てしまったなっていうのが正直な感想としてはあります
2233680	2240440	中村さんが何かの一斉であの友人から こう一人で自制的でいるのは逆に辛いんだと
2240440	2252160	みんなと同じがいいんだということを言った言われたって言われたって書かれて それはなんか本当にショッキングだけどなんかそういうふうに言いたくなる気持ちも分からんでもないなという
2252160	2261120	だからもうしんどいですからね正直いろんなこと言う理性的であることを保つのがしんどいってやっぱり 相当しんどいですそれこそね
2261120	2268880	だからまあ なかなか無力感はねまあ捉われることはありますけれど
2268880	2276880	でもまあそういう中で やっぱりちょっとさっきも言ったけどそれでも反抗する人が一定数いるからね
2276880	2282640	それはだからいつものメンバーかもしれないけれども でもあの
2282640	2291200	まあ励みにはなりますよああこの人も頑張ってんなら私もまあやりましょうみたいになるときもあるしね
2291200	2300880	メールいただいててねラジオネーム私がおばあさんになってもさんが中村さんが聞こうしてたエッセイにあなたが選挙に興味がなくても選挙はあなたに興味を持っていると
2300880	2310640	他社にとってこの社会はいい社会かを考えることが重要で選挙に行かないのは自分が他社のことなど考えないという選挙になるというふうに書いてあったということですね
2310640	2320640	そうですねあの理想的な考え方であの民主主義って言うのは まず自分がどうしたいかでその次は他社にた
2320640	2329360	他社にとってこの社会がどうであるかっていうのが民主主義の基本であって だから選挙っていうのは自分は例えばオッケーだとしても
2329360	2338160	他社にとってこの社会がどうかって考えて投票に行くっていうのが民主主義なんでそうなると選挙に行かない
2338160	2344720	っていうことは他社のことを考えないということになっちゃうんですよ 絶対選挙いかない人もいい人いっぱいいる
2344720	2354960	優しい人もいっぱいいるんですよでめっちゃいい人たくさん言うんだけど 結果的にねそうなっちゃうんですよねびっくりすることにびっくりしちゃうんだけど他社のこと考えないってことになっちゃうので
2354960	2364240	だからまぁ選挙には 行きましょうっていうふうに思うけどでもなんかさこう逆質問だけど
2364240	2374400	この間なんかyoutubeぼんやり見ててそしたらある あの芸能関係の人ですね芸能関係の人が
2374480	2384120	ああでも自分は政治的心情ってないかもなぁって話してて 自分でも精一杯なんだよなぁって言ってる人がいたんですね
2384120	2393720	果たしてそれを攻めれるのかと それはもうそうだよ自分で精一杯なんだからなんか嫌な感じも書いてあったけど
2393720	2403720	そこは攻めれないしね精一杯なんだもの でじゃあじゃあどうしたらいいかって言ったらやっぱり大きなメディアの
2403720	2412440	方たちがそういう忙しくて大変な人たちに対して 何気なくテレビとかつけた時にちゃんと選挙とは何か
2412440	2421400	っていうことをちゃんと伝えることにすれば日頃大変な人も ちょっとしたたまたま見たところにそういうの見れば
2421400	2429880	あそっかそっかそっかそうかって思ってちょっとちょっとかちょっと考えてちょっと選挙くかっていうふうに なるんだけどもやっぱ
2429880	2436640	なかなかね選挙になるとみんな報道しなくなるっていう不思議な国だから あの
2436640	2443880	それだとそういった人たちもしょうがないよね 普段大変なんだもん
2443880	2449600	だから そういう人たちもちゃんと考えるようにするには
2449600	2459400	こういうメディアの人たちがちゃんと事実とか 何がいけないかをちゃんと報道することで超忙しい人とか大変な人も
2459400	2467120	あ今原発ってこうなんだとか処理水ってなんか聞くけど問題はどこなんだっていうのを ちゃんと
2467120	2475920	してくれるといいんだけど まあなかなかねまあだからそういうみたいなこういう人間はあるとこう嫌なやつになる必要っていうか
2475920	2482680	まあちょっとなかなかなことをぐずぐず言うっていうのはもかずごく必要だなっていうのは 常にごろ思っているけど
2482680	2490720	そうするとたったほんとにただ嫌がつって思われるってことが増えてくるという ちょっとそこが難しいと思ってほんとねやっぱね
2490720	2499840	なかなかしんどい時はねありますよ だから中村だからねこうなんていうのかなこういうこと言ってなんかね
2499840	2505680	何もメリットゼロだからね いうのってデメリットしかない
2505680	2511880	でもほんとでもこの列の小説の中でもそっからレッツだな そのレッツの話だそうだったらレッツの話や
2511880	2519360	防脚っていうのは終わりと一つの今すごいレッツに戻しましたね今で 戻さないとねすごいやっぱ腕あげてる
2519360	2523920	いやいやいやいいよそれ いいですよその感覚的な分析が上げてるわ
2523920	2532360	でも本当その防脚っていうのが この本ある一つのテーマというかまあ重要な部分でもあると思うわけですよね
2532360	2539280	それでまあレッツってなぜそこで自分が並んでるのか それ考えなくなってしまうってことも忘れるっていうことだし
2539280	2549320	自分の中に考えがなかったら前の前の人にそのままついていこうっていうことってのはまあ 社会のある種後半的なところで言えることですよね
2549320	2558520	あとはその前向きなものとしてはこれつねつな思うことなんだけども 列に並ぶっては競争するってことで
2558520	2568280	作出も出てくるんですけど何も列を否定的ばかりとらえてるわけじゃなくて この列がダメだったら別の列があるからいいじゃないかっていうことも出てきて
2568280	2575600	それも踏まえてこう何かをね今目指している人ってすごいいっぱいディスナーさんでいらっしゃると思うんだけど
2575600	2584800	そういう時ってなんかね何かになった時に なった時から自分の人生が始まるって思い勝ちなんですよ僕もそうだったんだけど
2584800	2595320	でもあの何かになってから自分の本当の人生が始まるって思わずに 目指す間もかけがえのない皆さんの人生なんで楽しんでほしい
2595320	2601720	もちろん苦しんだけどそれでもなんとか楽しんでほしいっていうまあそういうメッセージも 込めたつもりであります
2601720	2611400	そうですよねまあこの一つの まあ小説の中のキーワードとしてねまあ楽しく晴れっていうことが地面に書かれていたこれはもう読んでいただける
2611400	2621600	たいなとは思うんですけどあの以前中村さんのエッセイを読んでたら 明るく元気にって言葉はとにかく嫌いだっていうふうに書かれてこの明るく元気にっていうのと今回の
2621600	2625640	まあ楽しく晴れってな ちょっと実は似てるけど全く違うところで
2625640	2635240	矢印はあの全然あのニューアンスはも全然違うことで 楽しく晴れはもともとはあの原子仏教に出てくることがあって
2635240	2643840	こうすっごい大変な現状の中でも どういうモチベーションでいればいいのかっていうところで
2643840	2651840	この言葉っていうものってただ取り出して喋ると あのそれだけになっちゃうんだけど小ヘスでこう
2651840	2661920	長くこういろんな物語を減っていろんなことが減って ある言葉が出てくるとその響き方っていうのが全然しみどが違ってくるので
2661920	2667160	だからまあ小ヘスの中でね なんか味わってもらえるといいなとは思います
2667160	2674760	まあでも本当にその この小説読んでいるとまあそれでも生きるそれでもまあ生きなければいけない
2674760	2681640	そうするなが感想としては 読め割ると防禅とするんだけどもなんか楽になるって言われますね
2682640	2690760	なんか防禅としたけどもなんか楽になりましたっていうのは よく聞きましたねそれは非常に僕も嬉しかった
2690760	2698160	それが本当になんか直接的な功能として体の中で明治されるというよりも 何かこう
2698160	2703200	そうですね何かっていう感じですよね なんかその
2703200	2711480	やっぱりこういう時代なんでね うそ臭くない言葉でちゃんとこうちゃんとしたものを描きたいっていうふうに
2711480	2720280	でもずーっともうだからこんな薄い本を2年半でも編集者に聞かれてももう今寝かしてますとか ちょっと待ってくださいしかもほとんど言ってないっていう
2720280	2726800	今回だともう各時間の長さで なんかこれまでのご自身の能力を超えようとしたみたいなことをね
2727560	2733880	今はこう自分超えるには客観視するしかないんで 客観視するとためには時間を置いてもなきゃいけない
2733880	2740640	だからもう一つに1ヶ月置いて でもその間は別の本読んでていうことをずっとやってたので
2740640	2748160	あのなんか週刊誌のインタビューで読みましたけど今一番会いたい人はと 書かれてお笑いコンビのザタッチっていうのを答えてましたけど
2748160	2756320	本当です僕の押しですよ俺は珍しいと言ったら失礼だけど いやいやもう皆さんねザタッチさんのイメージって
2756320	2764320	優態リダツとちょっとちょっとちょっとだと思うんですけど それ止まってる方が多いかもしれないとんでもないですとんでもないとんでもないたまだ
2764320	2771040	ザタッチさんが進化が発揮されるときは リラックスした状態でのフリートークをぜひ聞いて
2771040	2776680	マジですか もうあんな面白い人が2人もいるんだ
2776680	2781320	すごくないですか そのあんな面白いってところはちょっとまだ伝わってない
2781320	2786600	しかもさザタッチだよザタッチ ザってないとお前
2786600	2794520	ザってないよねもうその時点でもう面白いザでもうそこで面白いんですか そこですげえもしろそこではまだ面白くない気がするんだろう
2794520	2800040	たぶん今一番会いたい人はザタッチそれ別にこの列という小説と関係ないんですね
2800040	2808880	いやだからあの 出発の人に対談で誰と会いたいですかって言われてザタッチさんって言ったら関係ないでしょうって言われて
2808880	2815560	そうは関係ないけどでも仕事とかじゃなくて 偶然会うこと今目標にしてます
2815560	2819880	ザタッチとザタッチさんと偶然会うこと今目標 人生の
2819880	2824880	じゃあその家族にザタッチがいるってなったらどうするんですか もう会いに行きます
2824880	2832880	今もtbsラジオがいるけどいないかなと思いもどっかにザタッチさんいねえかなと思って 来てないかなと思うぐらいですよ
2832880	2842880	じゃあいつか偶然で会えるとテレビの録画欄とかフリーバーズで入ってるのか マジですかマジですかって言うんですけどそうするとなんかで歌のザタッチ
2842880	2851880	ザタッチ以外のタッチが入ってくるんだけどそうかあの中村踏みのりがザタッチのフリートークに注目してるっていうのはこれなかなか
2851880	2860160	有益な情報でしたけど本当にもっとみんななんでわかってくれねんだと思って 読者さんも拠点としてんだよね
2860160	2869160	いや多分聞いてる方もギョトンとしたんなんでよ 何でいやでもそれは我々がザタッチのフリートークの側面をこれまでやっぱり感じとってこなかったっていう
2869160	2878160	いやほんとそう反省してもらいたいほんと反省してもらいたい もう一応シース今一応シースか分かりました分かりました
2878160	2889160	分かりましたって言われちゃってザタッチの話をしてたらはそろそろお時間が来てまいりました 今日ご紹介しました中村さんの新幹小説列は高段者から発売しております
2889160	2892160	本日はありがとうございました ありがとうございました
2895160	2904160	パンさん向かいのフラット10月31日火曜日のドッキドキ協会マッチングのコーナーに日本ハッピーハロウィン協会代表岡本さんにお越しいただきました
2904160	2914160	ハロウィンの歴史や本来あるべき姿を教えてくれたり 手作りの景気を持ってきてくれたりスタジオ内でおじさん3人のハロウィンパーティーを実施しました
2914160	2921160	新しいハロウィンのリーダー パンプキンブルー
2921160	2926160	パンプキンブルーの友情です こういうことじゃないと聞いてたんですけどさっき
2926160	2931160	悪くんのはそれただゾンビでちゃったんで 出ちゃったってなんすか
2931160	2934160	ゾンビ出ちゃったってなんすか ゾンビ出ましたけど
2934160	2938160	私何も引いてないの勝手にゾンビ出しちゃって
2939160	2944160	新しいハロウィンのリーダーと最高でしたね 最高でしたよね
2944160	2946160	ハロウィンのことたっぷり知れました
2946160	2951160	土等のハロウィンプレゼンが聴けるフラット ぜひタイムフリーで聴いてください
2958160	2961160	はいということで中村組乗りさんを迎えしましたけどね
2961160	2964160	一番テンション上がったのはザタッチの話だったというのが
2964160	2968160	それでいいのかという感じでしたけど あれだけプレゼンされると確かに
2968160	2971160	ザタッチのフリートークを聞いてみたくもなりますけどね
2971160	2976160	さっきちょっとレッツとまた違ったところで紹介した毎日新聞で
2976160	2980160	月に1回コラムを書かれていて 僕それ結構読むのが好きなんですけど
2980160	2985160	中村さんが今の接種政治が続いていることについて
2985160	2989160	今年春にWBCありましたけど
2989160	2993160	こういうふうに書いてるんですよね 今回のWBCを見ながら不当思ったのだけど
2993160	2997160	自分たちの税金が無駄に使われていっても 怒らない人が
2997160	3001160	バッターが打てないとすごく怒ったりする これは日本社会の特徴だろうかと
3001160	3005160	WBCの代表メンバーが いや彼はプロ野球選手の丸々の
3005160	3009160	ごしとこだからという理由で選ばれたら みんな反対するだろうというふうに書かれていて
3009160	3013160	確かになるほどそうだなというふうに思いましたね
3013160	3018160	中村さんのレッツなんとも読むとどう紹介していいのか
3018160	3022160	わからないという小説で でも自分の体の中に
3022160	3025160	消化できないものがずっと残り続けながらも
3025160	3029160	なぜ中村さんが今この小説を書いたのかというのが
3029160	3033160	時間をかけて体に溶けていく感覚がありますので
3033160	3037160	中村さんのレッツ是非読んでほしいなと思います
3037160	3040160	ML紹介しますラジオネームジャガイモポテトさん
3040160	3043160	早速ですがサテスさんに相談があります
3043160	3046160	何でしょうか うちの3歳の娘が青信号を見て
3047160	3050160	なんと説明したらいいのか数か月間悩んでおります
3050160	3053160	サテスさんなら何と言いますかもしお答えいただけたら
3053160	3056160	録音して娘に何度も聞かせます
3056160	3059160	娘さんが青信号を見て緑だよというふうに言ってる
3059160	3062160	緑なんだと思いますよ 私はもうずっと
3062160	3066160	この子供の頃は青信号を見て僕も緑だというふうに言ってましたからね
3066160	3069160	これは緑だよというふうに言わせておけばそのうち
3069160	3072160	あれは青かもしれない友達から青と言われたよというふうに
3072160	3074160	学んでいくと思いますので
3074160	3078160	彼女が今緑だよと思ってるのであれば緑なのではないでしょうか
3078160	3081160	ということでどうでしょうかね
3081160	3084160	ラジオネーム長靴さん初めて番組にメールします
3084160	3088160	ありがとうございます我が家は林棟という花の丘をしています
3088160	3091160	我が家仏壇に使われることが多い花なので
3091160	3094160	8月のお盆9月のお弾丸の暑い時期には
3094160	3098160	昼間は畑で花を取り夜中まで選別サロ作業という形で
3098160	3101160	仕事をしている 明日の彼氏時代から夜の作業場で
3101160	3104160	一緒に作業をする母と聞いたりもするのですが
3104160	3106160	母70代も番組のファンになり
3106160	3108160	よく流してと言われたりします
3108160	3112160	そんな作業中に聞いてくださってうれしいですね
3112160	3116160	今年の夏に岩手で行われたとある映画の上映会に行きまして
3116160	3119160	そこでゲストでいらしていた畑山道吉さんにお会いして
3119160	3120160	お話を聞く機会があり
3120160	3123160	お話やオフトガラに触れてすっかりファンになりました
3123160	3125160	40すぎて本当に恥ずかしい話ですが
3125160	3128160	選挙や政治を以下に知らないで生きてきたのか
3128160	3132160	年を重ねる度に痛感というか良くなかったなと思うことがあります
3132160	3134160	特に畑山さんとお会いしてからは
3134160	3136160	最近あった岩手県知事選挙では
3136160	3139160	今までで一番若くした選挙でした
3139160	3141160	もし良かったら今後のゲストにご検討いただけましたら
3141160	3142160	と思いメールしました
3142160	3144160	昭文失礼しましたと
3144160	3145160	とても好きな番組です
3145160	3147160	今後も放送を楽しみにしています
3147160	3149160	ということで早めの告知になりますが
3149160	3153160	来週は畑山道吉さんがちょうどいらっしゃる
3153160	3155160	ということでラジオネーム長口さん
3155160	3157160	ぜひお楽しみにお待ちください
3158160	3160160	ということでメールは放送終了後に
3160160	3162160	プレキンナイトの公式YouTubeで配信される
3162160	3164160	アフタートークでも紹介します
3164160	3166160	引き続きメッセージお待ちしております
3168160	3170160	それではよろしいですか
3171160	3172160	クイズ
3172160	3175160	オープンカーに乗っているのは誰だ
3175160	3178160	カンさんの答えをお願いします
3180160	3181160	Bのゆきとさん
3182160	3183160	はぁ
3183160	3184160	うわぁ
3184160	3185160	うわぁ
3185160	3186160	ねえねえねえねえねえ
3188160	3189160	月曜コネクト
3189160	3190160	クイズ本物は誰だ
3190160	3192160	では3か所を募集しています
3192160	3195160	自己PRを書いてメールで応募してくれ
3195160	3197160	でももう俺は騙されない
3202160	3206160	竹田裁刀のプレキンナイト
3212160	3215160	はいということで選挙コーナーの前に
3215160	3217160	このねラジオネームデコポンニュイさんね
3217160	3219160	サテスさんに行ってもしょうがないんですけど
3219160	3221160	今日タブレットジュンさんのイラスト展を見に
3221160	3223160	西洋義工房のバーに行きました
3223160	3225160	あの人のイラスト展もやってるんですね
3225160	3227160	何にも報告できることがないと申し訳ないんですが
3227160	3230160	一つだけお伝えするとすればとにかく濃厚でした
3230160	3232160	本日より7日通まで
3232160	3236160	西洋義工房南口のバー花でやってるということですからね
3236160	3239160	まあタブレットジュンさんジングル作ってもらってますから
3239160	3241160	この告知もしておきましょう
3241160	3243160	選挙コーナーでございます
3243160	3246160	僕は季節感がないというふうに言われますけれどもね
3246160	3248160	それは感想できてるからなんで
3248160	3250160	季節感自体はあると
3250160	3252160	見た目の季節感はないけれども
3252160	3255160	一応心の中の季節感はあるということで
3255160	3258160	一応この時期になると聞きたくなる曲なんというのも
3258160	3260160	一丁前にあったりするんですよ
3260160	3263160	オランダのゴシックメタルバンドの
3263160	3267160	ウィズインテンプテーションというバンドがいるんですが
3267160	3270160	この2000年のアルバム
3270160	3272160	マザーアースというアルバムの中に
3272160	3275160	とても非常に静かな曲がありまして
3275160	3277160	このウィズインテンプテーションという方は
3277160	3280160	バンドはシャロンデン・アデルさんという方が
3280160	3284160	非常に好き通るような声で歌い上げるんですが
3284160	3287160	私の一応季節感のあるところを
3287160	3290160	聞いていただきたいなというふうに思うんで
3290160	3293160	あんまりいつもうるさくガンガンということではなく
3293160	3295160	まあ一応まだ今日も暑かったですけどね
3295160	3298160	秋がやってきて冬が来るということで
3298160	3301160	この大切な人との別れを歌い上げた曲なんですが
3301160	3303160	聞いていただきたいなというふうに思います
3303160	3305160	それでは聞いてください
3305160	3308160	ウィズインテンプテーションでアワフェアウェルです
3325160	3351160	【音楽】
3351160	3376160	【音楽】
3376160	3401160	【音楽】
3401160	3428160	【音楽】
3428160	3457160	【音楽】
3457160	3486160	【音楽】
3486160	3501160	【音楽】
3501160	3529160	【音楽】
3529160	3539160	【音楽】
3559160	3580160	【音楽】
3580160	3586160	TVSラジオ
3586160	3588160	ラジコってご存知ですか?
3588160	3591160	パソコンやスマートフォンでラジオが聴けますよ
3591160	3595160	みなさんもラジコで検索してみてください
3595160	3603160	11時です
3603160	3609160	【音楽】
3609160	3621160	【音楽】
3621160	3625160	ガールズバンドガチャリックスピンのアンジェリーナ3分の1です
3625160	3629160	アンジェリーナ3分の1夢は口に出せば叶うおそばん
3629160	3632160	11月5日にはガチャリックスピンのギター友藤ちゃんが登場
3632160	3634160	日比谷野外大音楽堂で開催される
3634160	3636160	ガチャリックスピンのワンマンライブについて
3636160	3638160	いろいろお話ししたいと思います
3638160	3641160	11月5日日曜夜8時から
3641160	3655160	【音楽】
3655160	3656160	さてこの時間は
3656160	3659160	高段者プレゼント金曜回転査鉄道書店です
3659160	3661160	高段者から観光された書籍の中から
3661160	3663160	私たけた査鉄画法を選んで
3663160	3664160	内容を読み解きながら
3664160	3666160	あーだ高田考えてみようという企画でございます
3666160	3670160	今週は高段者現代新書から観光されている
3670160	3674160	安倍強子さんの高学歴難民を紹介していきます
3674160	3677160	まずは著者の安倍さんのプロフィールから紹介いたしますと
3677160	3680160	NPO法人ワールドオープンハート理事長で
3680160	3685160	東北大学大学院法学研究科博士課程前期終了
3685160	3688160	2008年大学院在学中に
3688160	3691160	日本で初めて犯罪課外者家族を対象とした
3691160	3693160	支援組織を設立
3693160	3696160	全国の課外者家族からの相談に対応しながら
3696160	3698160	公園や私密活動を展開
3698160	3701160	今まで支援してきた課外者家族は
3701160	3703160	2000件以上に及ぶと
3703160	3704160	徐々にですね
3704160	3706160	息子が人を殺しました
3706160	3707160	家族という呪い
3707160	3708160	家族間殺人
3708160	3710160	課外者家族を支援する
3710160	3713160	家族が誰かを殺してもなどがあります
3714160	3716160	今回の本の帯にはですね
3716160	3718160	学歴があれば勝ち組みなのかと
3718160	3720160	こんなはずではなかった
3720160	3722160	誰にも言えない悲惨な実態というふうに
3722160	3723160	書かれてまして
3723160	3726160	具体的な事例が過剰書にされています
3726160	3728160	月10万円の根急生活
3728160	3731160	振り込め詐欺や万引きに手を染める
3731160	3734160	博士課程中退で借金1000万円
3734160	3736160	ロースクールを経て紐に
3736160	3738160	日本に馴染めない帰国史上
3738160	3741160	教育費2000万円かけたのに無職などなどと
3741160	3742160	書かれております
3742160	3745160	先ほど紹介したプロフィールにもあったようにですね
3745160	3747160	阿部さんは家外者家族という存在に出会って
3747160	3750160	家外者家族支援というのをされているんですが
3750160	3752160	その支援をする中で
3752160	3754160	工学歴を持つ人によく出会ったと
3754160	3756160	こういうふうに書いております
3756160	3759160	犯罪者が生まれる家庭の貧困層の割合は高いようですが
3759160	3762160	我々が支援してきた家外者家族の中には
3762160	3766160	工学歴で社会的地位が高い人も少なくありません
3766160	3768160	事件後世間からバッシングされ
3768160	3770160	失うものが多いのはむしろ
3770160	3773160	一定の社会的地位を有する人々です
3773160	3776160	あるいはですね学歴社会に潰されてきた人が
3776160	3779160	自分の子供にはそうなってほしくないと
3779160	3782160	教育虐待をするという人が出てきていると
3782160	3785160	子供に同じ思いをさせたくないという思いが先走り
3785160	3788160	子供の意思に反した進路設定や
3788160	3790160	過剰な教育を仕ることがあります
3790160	3794160	私はこれまで500件以上の殺人事件の家族の
3794160	3795160	相談を受けていますが
3795160	3798160	とりわけ領域的殺人が起きた家族が
3798160	3801160	工学歴または非常に教育熱心だったというケースが
3801160	3804160	いくつかありましたというふうに書いています
3804160	3806160	もちろんこういう事例というのはあくまでも
3806160	3808160	事例でしかないわけですけれども
3808160	3811160	なので事例を現象のように扱うというのは
3811160	3813160	慎重にならなければいけないわけですが
3813160	3816160	ただ実際にさまざまな家会社と向き合ってきた
3816160	3818160	阿部さんがその上で工学歴というキーワードを
3818160	3821160	考えるべきだというふうに書かれている
3821160	3824160	そしてこの一冊を書き上げたということになります
3824160	3827160	工学歴難民というふうにタイトルになりますけれども
3827160	3828160	こういうような人の事を
3828160	3830160	工学歴難民と呼んでいるかというとですね
3830160	3832160	これも阿部さんの文章から拾いますと
3832160	3834160	学歴はあるけれど
3834160	3836160	証明期限が切れていて
3836160	3837160	回転がつかない
3837160	3839160	一時はエリートと呼ばれ
3839160	3841160	順風満般な人生を歩んでいたかと思えば
3841160	3843160	30歳すぎてもまだ無職
3843160	3846160	長年の努力は評価してもらえず
3846160	3848160	居場所を求めてさまようことになってしまった存在
3848160	3849160	というのを
3849160	3853160	工学歴難民の例として挙げています
3853160	3856160	阿部さんがこういった人たちと接していて感じたのは
3856160	3858160	現状をはじだと感じるがゆえに
3858160	3861160	SoSの声を発することが難しく
3861160	3864160	同情されるどころか時には嫉妬され
3864160	3866160	更なる球一に追い込まれている人々が
3866160	3869160	後を立ちませんというふうに書いてあるんですね
3869160	3872160	例えばこう○○大学出てるというふうに
3872160	3873160	どうしてなんだとか
3873160	3875160	○○大学出てるの中にいくらでも
3875160	3876160	進む道はあるだろうと
3876160	3878160	高望みしなきゃいいんだと
3878160	3880160	こういうふうに周囲から扱いを受けたり
3880160	3882160	家族とか友人から決めつけられて
3882160	3885160	どんどん身動きが取れなくなってしまうんだと
3885160	3888160	最近工学歴ワーキングプアという言葉が
3888160	3891160	生まれて社会問題化していますけれども
3891160	3893160	阿部さんが書くにはですね
3893160	3895160	その背景には日本社会が
3895160	3897160	高度な専門性を有する人々を
3897160	3899160	いかしきれていない現状があることは
3899160	3901160	言うまでもありませんと
3901160	3902160	本書の目的は
3902160	3904160	教育や雇用をめぐる社会的議論を
3904160	3906160	展開することではなく
3906160	3907160	工学歴難民や
3907160	3910160	その生活を支える家族の視点から
3910160	3912160	教育の意義や社会の課題
3912160	3914160	そして個人の幸福について
3914160	3916160	考えることにありますというふうにしています
3916160	3918160	とにかくこの本ではですね
3918160	3920160	これまで相談受けてきた事例
3920160	3921160	取材してきた事例
3921160	3923160	こういう具体例がたくさん
3923160	3924160	盛り込まれていまして
3924160	3926160	そのエピソードを知りながら
3926160	3928160	この工学歴難民の実態を
3928160	3930160	明らかにしていきます
3930160	3932160	女償のタイトルがですね
3932160	3934160	犯罪者になった工学歴難民と
3934160	3936160	これなかなか強烈なんですけれども
3936160	3938160	これもまあ阿部さんが
3938160	3940160	考え社家族支援を続けてきたから
3940160	3942160	こそ見えてきた実証ばかりで
3942160	3944160	順調に白紙家庭に進んだけれども
3944160	3946160	周囲がこう就職していって
3946160	3948160	一人ぼっちになったというふうに
3948160	3949160	感じてしまって
3949160	3952160	ま、まんびき依存症になってしまった人であるとか
3952160	3955160	あるいはなかなか研究職につくことができずに
3955160	3957160	学習塾の先生をやっていたら
3957160	3959160	どんどんどんどん生徒学校を
3959160	3961160	高い偏差値の学校に合格していくと
3961160	3963160	その様子を見て嫉妬心が湧いてきて
3963160	3965160	結果的に生徒に対して
3965160	3968160	性的暴行を加えてしまった人などですね
3968160	3971160	この満たされない社会的承認欲求というのを
3971160	3974160	他人を支配することによって満たそうとすると
3974160	3976160	こういう事例というのが
3976160	3978160	数多く紹介されています
3978160	3980160	でもこの紹介されているケースの中で
3980160	3982160	特に目立つのがですね
3982160	3985160	とにかくこの学歴史上主義の両親に
3985160	3987160	育てられた人の悩みというのがありまして
3987160	3990160	例えば40代の男性は
3990160	3992160	学歴を重視する父親からですね
3992160	3994160	学歴というのは名前と同じなんだと
3994160	3997160	学歴で人格まで評価されるということを
3997160	3999160	繰り返し言い続けられて
3999160	4001160	学歴さえあれば
4001160	4003160	とりあえず尊敬されるという風に言われてきたと
4003160	4005160	まあそう言われてもですね
4005160	4007160	いやそんなことないでしょうって思うんですが
4007160	4009160	まあそういう風に思うこともできずに
4009160	4011160	自分もいい大学に入った
4011160	4012160	大学にも進んだと
4012160	4015160	でもなかなか論文を書くことができずに
4015160	4016160	忠態をしてしまうと
4016160	4018160	で東大を出ていた父親はですね
4018160	4021160	出生していく公衆位の人たちに対して
4021160	4023160	大した大学も出てない癖にという風に
4023160	4025160	口癖のように言っていたと
4025160	4027160	その呪縛の中で
4027160	4029160	自分自身、自分の道というのを
4029160	4030160	探し出せないまま
4030160	4032160	時が過ぎてしまったという風に
4032160	4034160	語っています
4034160	4036160	放送難民という賞もあります
4036160	4037160	弁護士とかですね
4037160	4039160	裁判官とか検察官など
4039160	4041160	法律関係の仕事につくために
4041160	4043160	勉強を重ねてきたけれども
4043160	4045160	なかなか職にありつけないと
4045160	4046160	このことについては
