start	end	text
1672740	1673740	なおそら自分が
1673740	1674740	信用できないなっていう
1674740	1676740	去年出た本で
1676740	1677740	日々おくそくという
1677740	1678740	本があって
1678740	1679740	まさに
1679740	1680740	タイトル通り
1680740	1681740	日々いろんな
1681740	1682740	おくそくをしてますよ
1682740	1683740	っていう
1683740	1684740	ご本でしたけど
1684740	1686740	本当に何か
1686740	1687740	おくそくだらけですね
1687740	1688740	最後なんですよね
1688740	1689740	だから何か
1689740	1690740	何だろうな
1690740	1691740	ついつい
1691740	1692740	じゃあ何を持って
1692740	1693740	信じるとするか
1693740	1694740	みたいな部分を
1694740	1695740	なんかね
1695740	1696740	日替わりで
1696740	1697740	変わっちゃったりもするので
1697740	1699740	ダメ
1699740	1700740	ダメなんですよね
1701740	1702740	でもこう
1702740	1703740	日頃そうの
1703740	1706740	創作しているときにも
1706740	1707740	こうなんか
1707740	1708740	創作するときにも
1708740	1709740	馬鹿
1709740	1710740	ボーッとしている時間が
1710740	1711740	多いみたいな
1711740	1712740	どっかで
1712740	1713740	書かれてましたけど
1713740	1715740	そのボーッとしているときには
1715740	1716740	何考えてつか
1716740	1717740	あのね
1717740	1718740	仕事しなきゃなーって
1718740	1719740	思ってるんです
1719740	1720740	仕事しなきゃなーって
1720740	1721740	思って
1721740	1722740	ボーッとしてるんですか
1722740	1723740	そう
1723740	1724740	早く仕事を始めなきゃなーって
1724740	1725740	あれもやんなきゃ
1725740	1726740	これもやんなきゃなーって
1726740	1727740	こうやって
1727740	1728740	ぼやっとしている間に
1728740	1729740	ちょっとでも進めれば
1729740	1730740	明日楽になるのになって
1730740	1731740	言葉が
1731740	1732740	頭の中に
1732740	1733740	2時間くらいずっと
1733740	1734740	回って
1734740	1736740	っていうのがね
1736740	1737740	主な
1737740	1738740	その一日の
1738740	1739740	一日の
1739740	1740740	これでも
1740740	1741740	当然
1741740	1742740	今ブースの外に
1742740	1743740	いらっしゃる
1743740	1744740	編集者の人だから
1744740	1745740	すれば
1745740	1746740	いやその時間だよと
1746740	1747740	今の時間に
1747740	1748740	なぜ手を置かさないと
1748740	1749740	だということには
1749740	1750740	なりますけど
1750740	1751740	そのボーッとする時間
1751740	1752740	っていうのは
1752740	1753740	短縮できないんですか
1753740	1754740	いやもう本当にね
1754740	1755740	短縮できないかなーって
1755740	1756740	毎日思ってるんですけど
1756740	1759740	なんで短縮できないんだろうなー
1759740	1760740	っていうことを
1760740	1761740	もう何十年と
1761740	1762740	それはなんか
1762740	1763740	今日はうまくいったとか
1763740	1764740	やっぱり
1764740	1765740	今日は
1765740	1766740	まだうまくいかなかったとか
1766740	1767740	うまくいった日を
1767740	1768740	ごくまれにあるんですか
1768740	1769740	でもなんでしょうね
1769740	1770740	本当に
1770740	1771740	1ヶ月に5分間くらい
1771740	1772740	なんか分けまなく
1772740	1773740	楽しくなる瞬間があって
1773740	1774740	だいぶ短いですね
1774740	1775740	だいぶ短いんですよ
1775740	1776740	あと3分くらいで
1776740	1777740	消えるだろうなーと思う
1777740	1778740	本当に綺麗に消えて
1778740	1779740	あとはずっと
1779740	1780740	また下向く日々が
1780740	1781740	始まるんですけど
1781740	1782740	でも本当に
1782740	1784740	心の癖としか言いようがない
1784740	1785740	ですけどね
1785740	1786740	その5分は
1786740	1788740	なんかこうやれば
1788740	1790740	その5分を持ってこれる
1790740	1791740	みたいなルーティンは
1791740	1792740	あるんですか
1792740	1793740	それがに分かんないんですよね
1793740	1794740	急に来るかもしれない
1794740	1795740	急に来るんです
1795740	1796740	あ、来たみたいな
1796740	1797740	来たみたいな
1797740	1798740	嬉しいんですけど
1798740	1800740	長かったなーみたいな
1800740	1802740	その5分はも確実に
1802740	1803740	その
1803740	1805740	今目の前にある作品作りに
1805740	1806740	反映させないと
1806740	1807740	おもったいないですよね
1807740	1808740	あ、いやでも
1808740	1809740	ただ卓光感を楽しむ
1809740	1810740	5分かんですね
1811740	1812740	うん、これこれ
1812740	1813740	うん、これこれって言って
1813740	1814740	そのまま
1814740	1815740	大丈夫だ
1815740	1816740	このまま行けるよ俺は
1816740	1817740	お前よくやってるよ
1817740	1818740	みたいな
1818740	1819740	大丈夫大丈夫
1819740	1820740	心配することないよ
1820740	1821740	っていう気持ちになれる
1821740	1822740	謎の5分感があるんですけど
1822740	1823740	1ヶ月に1回だけ
1823740	1824740	そこからでも
1824740	1825740	また瞬間
1825740	1827740	絞んでくるんですよね
1827740	1829740	だいぶ効率は
1829740	1830740	悪いという
1830740	1831740	全く悪いんですね
1832740	1834740	でもその絵本を1つ
1834740	1835740	作るのにもちろん
1835740	1837740	長い時間をかけて
1837740	1839740	で、当初から
1839740	1840740	こういう形の内容にしよう
1840740	1842740	こういう絵を入れよう
1842740	1843740	っていう風に
1843740	1844740	考えていて
1844740	1845740	でもその
1845740	1847740	スローペースだと
1847740	1848740	はいはいはい
1848740	1850740	そのなんか最初のコンセプトが
1850740	1851740	守れたりするもんですか
1851740	1853740	あ、でもそうですね
1853740	1854740	割とそこは
1854740	1855740	そこは守る
1855740	1856740	なんだろう
1856740	1857740	短い時間
1857740	1858740	ですけども
1858740	1860740	やりはするけど
1860740	1861740	なんだろうかな
1862740	1863740	実際やってる時間は
1863740	1864740	短いみたいな感じ
1864740	1865740	あるし
1865740	1866740	普段ぼけーとしてる中で
1866740	1867740	なんかネタを
1867740	1869740	探してる部分もあるので
1870740	1871740	なんでしょうね
1871740	1872740	そういう意味では
1873740	1875740	なんかぼやーとしてるけど
1875740	1876740	仕事もしてるんでしょうね
1876740	1877740	本人は決して
1877740	1878740	なんかこう
1878740	1879740	楽しいわけではないんです
1879740	1880740	僕はでも
1880740	1882740	ヨシタクさんの作品を
1882740	1883740	いろいろと
1883740	1884740	読んでると
1884740	1886740	どの作品にも
1886740	1887740	ああ
1887740	1888740	色んな人がいるな
1888740	1889740	っていう
1889740	1890740	ことを
1890740	1891740	思うというのが
1891740	1892740	なんか
1892740	1893740	色んな作品に
1893740	1894740	共通するところかな
1894740	1895740	というふうに思うんですけど
1895740	1896740	それは
1896740	1897740	ヨシタクさんが色んな作品
1897740	1899740	取り組まれる中でも
1899740	1900740	そういった感覚
1900740	1901740	っていうのは
1901740	1902740	どこかにありますかね
1902740	1903740	そうですね
1903740	1904740	なんかこう
1904740	1905740	本格時の最終的な目標としては
1905740	1906740	この
1906740	1907740	表現って
1907740	1908740	形になって
1908740	1909740	人の目に触れるもの
1909740	1910740	っていうのが
1910740	1911740	たくさんあるけれども
1911740	1912740	触れないものの方が
1912740	1913740	完全に多いっていうか
1913740	1915740	記録に残らないものの方が
1915740	1916740	色んなか多いんだな
1916740	1917740	ってことに
1917740	1918740	思い出るような表現が
1918740	1919740	したいなと思っていて
1919740	1920740	こういうふうなことを
1920740	1921740	この人は言ってるけど
1921740	1922740	同じことを考えていても
1922740	1923740	何にもそういう
1923740	1924740	発表の機会がない人の方が
1924740	1925740	たくさんいるんだろうな
1925740	1926740	とか
1926740	1927740	誰も知らない名作が
1927740	1928740	世の中に
1928740	1929740	たくさんあるんだろうな
1929740	1930740	とか
1930740	1931740	形に残らないものの方が
1931740	1932740	多いんだよな
1932740	1933740	本当は
1933740	1934740	みたいなことに
1934740	1936740	想像が思い出るもの
1936740	1938740	思い出る物語とか
1938740	1939740	目とか
1939740	1940740	っていうものが
1940740	1941740	なんか
1941740	1942740	とうとういな
1942740	1943740	っていう思いが
1943740	1944740	あって
1944740	1945740	色んな人がいるなって
1945740	1946740	いうことも
1946740	1947740	結局なんか
1947740	1948740	こんなこと自分
1948740	1949740	一人の話だけど
1949740	1950740	本当は
1950740	1951740	そんなこと全然
1951740	1952740	思わない人もいるだろうし
1952740	1953740	いろんな
1953740	1954740	立場があって
1954740	1955740	いろんな神様が
1955740	1956740	いるんだろうな
1956740	1958740	っていうことを
1958740	1959740	ぼんやり
1959740	1960740	思い至る
1960740	1961740	っていうことが
1961740	1962740	結構大事なことの
1962740	1963740	ような気がしていて
1963740	1964740	なんかそういう
1964740	1965740	ぼんやり思い至る
1965740	1966740	なんか
1966740	1967740	奥の深さというか
1967740	1968740	これ瓶座の
1968740	1969740	威嚇なんだろうな
1969740	1970740	みたいな
1970740	1971740	水の下に
1971740	1972740	もっと何か
1972740	1973740	目に見えないものが
1973740	1974740	あるんだろうな
1974740	1975740	っていうことを
1975740	1976740	できれば
1976740	1977740	それは結構
1977740	1978740	いい表現じゃないかな
1978740	1979740	あとは
1979740	1980740	ぼんやり思いますね
1980740	1981740	これ
1981740	1982740	吉田けさんの
1982740	1983740	いろんな表現の中で
1983740	1985740	細かいことに
1985740	1986740	気づくなっていうのが
1986740	1988740	われとすごく好きで
1988740	1989740	思わず考えちゃう
1989740	1990740	っていう
1990740	1991740	ご本の中に
1991740	1993740	ヨーグルトのね
1993740	1995740	3個パックのヨーグルトが
1995740	1996740	あって
1996740	1997740	その下に
1997740	1998740	神の台座が
1998740	1999740	ついてると
1999740	2001740	それを一つ
2001740	2002740	食べた時に
2002740	2003740	残り2つが
2003740	2004740	残っていて
2004740	2005740	下に
2005740	2006740	神の台座が
2006740	2007740	くっついてる時に
2007740	2008740	撮る人と
2008740	2009740	撮らない人が
2009740	2010740	いると
2010740	2011740	で
2011740	2012740	吉田けさんは
2012740	2013740	どっちなんじゃない
2013740	2014740	すぐ撮る
2014740	2015740	撮る派なんで
2015740	2016740	で
2016740	2017740	パートナー
2017740	2018740	ご家族が
2018740	2019740	もう1個でも
2019740	2020740	その台座を
2020740	2021740	最後まで撮らない
2021740	2022740	撮っておくという
2022740	2023740	こういう議論が
2023740	2024740	非常に好きなんですか
2024740	2025740	僕はね
2025740	2026740	本当に
2026740	2027740	撮る派と
2027740	2028740	撮らない派が
2028740	2029740	同じ屋根の人で
2029740	2030740	暮らせるって
2030740	2031740	よく暮らせてるな
2031740	2032740	そのことが
2032740	2033740	逆にすごいなって
2033740	2034740	そうです
2034740	2035740	だからどっちかが
2035740	2036740	許しているわけですよね
2036740	2037740	そうなんです
2037740	2038740	台座ありなしを
2038740	2039740	そうなんです
2039740	2040740	そうなんです
2040740	2041740	それって
2041740	2042740	あんまり
2042740	2043740	これまで議論しないけど
2043740	2044740	多分
2044740	2045740	いろんな家庭で
2045740	2046740	許されている
2046740	2047740	もしかしたら
2047740	2048740	それを大きに
2048740	2049740	分かれた人も
2049740	2050740	いるかもしれないけど
2050740	2051740	本当そう思うんですよね
2051740	2052740	だから
2052740	2053740	本当その
2053740	2054740	ヨーグルトの
2054740	2055740	台座問題
2055740	2056740	何か上手い
2056740	2057740	解決方法が
2057740	2058740	あれば
2058740	2059740	戦も減るんじゃないか
2059740	2060740	みたいな
2060740	2061740	確かに
2061740	2062740	もしかしたら
2062740	2063740	その可能性は
2063740	2064740	ありますよね
2064740	2065740	そうですね
2065740	2066740	だから本当に
2066740	2067740	世の中の
2067740	2068740	話そういうことの
2068740	2069740	9割は
2069740	2070740	言い方が
2070740	2071740	気に食わないって
2071740	2072740	考えているので
2072740	2073740	確かに
2073740	2074740	そう
2074740	2075740	結局その言い方
2075740	2076740	一つなんだなって
2076740	2077740	さっきの
2077740	2078740	物はいいようですけど
2078740	2079740	なんか本当に
2079740	2080740	思い通りに
2080740	2081740	行かないことは
2081740	2082740	っていうのは
2082740	2083740	結局
2083740	2084740	伝え方が
2084740	2085740	よくないって
2085740	2086740	いうことに
2086740	2087740	ほぼほぼ
2087740	2088740	終止するんじゃないか
2088740	2089740	みたいな
2089740	2090740	そうですよね
2090740	2091740	気がしますよね
2091740	2092740	下打ちらしき
2092740	2093740	物が聞こえた
2093740	2094740	でもそれは
2094740	2095740	本当に
2095740	2096740	下打ちなのか
2096740	2097740	どうかみたいなことで
2097740	2098740	またどんどん
2098740	2099740	争いが
2099740	2100740	広がってったりする
2100740	2101740	わけですよね
2101740	2102740	結局
2102740	2103740	最近の
2103740	2104740	やっぱり
2104740	2105740	色んな細かい
2105740	2106740	争い事の原因って
2106740	2107740	言い方が
2107740	2108740	気に食わないっていうか
2108740	2109740	思う分には
2109740	2110740	いいけど
2110740	2111740	それを
2111740	2112740	言っていいか
2112740	2113740	どうかは
2113740	2114740	なぜ
2114740	2115740	あなたは
2115740	2116740	判断しないんですか
2116740	2117740	みたいな
2117740	2118740	なぜ
2118740	2119740	そんなことを
2119740	2120740	思うんだっていうのって
2120740	2121740	これ
2121740	2122740	発音というか
2122740	2123740	読み方は
2123740	2124740	メメンと盛りのが
2124740	2125740	いいのかな
2125740	2126740	初めての
2126740	2127740	長編
2127740	2128740	絵本という
2128740	2130740	形になりますけれども
2130740	2131740	メメンと盛りというね
2131740	2133740	いつか必ず
2133740	2134740	死ぬこと
2134740	2135740	というのを
2135740	2136740	恐れながら
2136740	2137740	という言葉が
2137740	2138740	ありますけれども
2138740	2139740	それではなくて
2139740	2140740	今回は
2140740	2141740	メメンという
2141740	2142740	お姉さんと
2142740	2144740	弟の盛りという
2144740	2146740	2人の物語で
2146740	2148740	メメンと盛りという
2148740	2149740	タイトルになっておりますけど
2149740	2150740	これは
2150740	2151740	いつもタイトルから
2151740	2152740	考えるってことを
2152740	2153740	おっしゃってます
2153740	2154740	これも今回は
2154740	2155740	タイトルからだったんですか
2155740	2156740	そうなんですよ
2156740	2157740	ある日思いついて
2157740	2158740	メメンと盛りという
2158740	2159740	言葉自体は
2159740	2160740	知ってたんですけど
2160740	2161740	真ん中の
2161740	2162740	頭をひらがなにすると
2162740	2163740	2人のお話になるな
2163740	2164740	と思って
2164740	2165740	でも
2165740	2166740	僕も
2166740	2167740	今年
2167740	2168740	50歳になるんですけど
2168740	2169740	ダジャレを
2169740	2170740	思いついた時に
2170740	2171740	我慢が
2171740	2172740	できなくなる
2172740	2173740	としになっちゃいました
2173740	2174740	結構
2174740	2175740	危険なとしなんですよね
2175740	2176740	危険なとしなんですよね
2176740	2177740	いよいよ
2177740	2178740	最近
2178740	2179740	中身じゃなくて
2179740	2180740	このタイトルを
2180740	2181740	人前で
2181740	2182740	言いたいっていう
2182740	2183740	その一心で
2183740	2184740	できちゃったところが
2184740	2185740	あって
2185740	2186740	この本で一番大変だったのは
2186740	2187740	この
2187740	2188740	頭をひらがなにした
2188740	2189740	タイトルの本が
2189740	2190740	あるんじゃないかって
2190740	2191740	検索する瞬間の
2191740	2192740	そうですよね
2192740	2193740	頭の中で
2193740	2194740	これどうやったら
2194740	2195740	物語になるんじゃないの
2195740	2196740	っていうように
2196740	2197740	検索したら
2197740	2198740	その前にも
2198740	2199740	すでに出てたら
2199740	2200740	もう使えないのに
2200740	2201740	使えない
2201740	2202740	幸いなかったですね
2202740	2203740	なかったですか
2203740	2204740	今のうちだということで
2204740	2205740	大急ぎで
2205740	2206740	作ったのが
2206740	2207740	今回の
2207740	2208740	企画して
2208740	2209740	こいつがやってたのか
2209740	2210740	って意味に
2210740	2211740	誰かが
2211740	2212740	なる可能性も出てきますから
2212740	2213740	そっきに
2213740	2214740	足がってほしいですよね
2214740	2215740	足がってほしいですよね
2215740	2216740	今回でも
2216740	2217740	この
2217740	2218740	長編絵本ということですけど
2218740	2219740	三つの物語を
2219740	2221740	合わせた形ですけれども
2221740	2222740	帯にも
2222740	2223740	人は何のために
2223740	2224740	生きてるの
2224740	2226740	こういう話であるという
2226740	2227740	それはかなり
2227740	2228740	大きな
2228740	2230740	テーマではありますよね
2230740	2231740	それこそ
2231740	2232740	僕も本当に
2232740	2233740	だんだんと
2233740	2234740	取ってきて
2234740	2235740	最近本当の
2235740	2236740	体の労働が激しくて
2236740	2237740	本当に
2237740	2238740	ガクッと
2238740	2239740	今までできるようなことが
2239740	2240740	できなくなってきたり
2240740	2241740	するときに
2241740	2242740	誰しも
2242740	2244740	どこを目指せばいいんだろう
2244740	2245740	とか
2245740	2246740	何をすればいいんだろう
2246740	2247740	みたいな
2247740	2248740	そういうところに
2248740	2249740	誰しも持ち入るわけなんですけど
2249740	2250740	その中で
2250740	2251740	僕が普段に考えている
2251740	2252740	本当に
2252740	2253740	何を目標に
2253740	2254740	そもそも目標って
2254740	2255740	なんだろう
2255740	2256740	みたいなところから
2256740	2257740	いろいろ
2257740	2258740	考えていることを
2258740	2259740	いろいろ
2259740	2260740	あっちこちから
2260740	2261740	広い集めてきて
2261740	2262740	まとめたのが
2262740	2263740	今回の
2263740	2264740	本ですね
2264740	2265740	吉崎さんがインタビューで
2265740	2266740	答えてらっしゃったのが
2266740	2267740	すごく印象的だったのは
2267740	2268740	あの今
2268740	2270740	不満は減ったと
2270740	2271740	でも不安っていうのは
2271740	2272740	すごく
2272740	2273740	増えてきてるんだって
2273740	2274740	言い方されてて
2274740	2275740	それは
2275740	2276740	何ですか
2276740	2277740	この10年間の
2277740	2278740	世の中の流れも
2278740	2279740	そうだし
2279740	2280740	あるいは
2280740	2281740	今
2281740	2282740	吉崎さんが
2282740	2283740	おっしゃってた
2283740	2284740	ご自身の
2284740	2285740	多いとか
2285740	2286740	将来どうなるんだろうか
2286740	2287740	みたいなところの
2287740	2288740	不安っていうのが
2288740	2289740	大きいんです
2289740	2290740	そうですね
2290740	2291740	だから
2291740	2292740	最近は
2292740	2293740	本当に
2293740	2294740	不安が多いんで
2294740	2295740	何か
2295740	2296740	こちらが
2296740	2297740	決められることが
2297740	2298740	増えて
2298740	2299740	行くので
2299740	2300740	そういう意味での
2300740	2301740	不安っていうのを
2301740	2302740	減るんですけど
2302740	2303740	だから
2303740	2304740	こそ
2304740	2305740	いろんな責任が
2305740	2306740	こっちに回ってきちゃう
2306740	2307740	ので
2307740	2308740	そういう意味の不安が
2308740	2309740	増えるというか
2309740	2310740	何か小さい
2310740	2311740	不安は
2311740	2312740	なくなるんだけど
2312740	2313740	そういうのを
2313740	2314740	溶かしたら
2314740	2315740	その向こうに
2315740	2316740	すごく大きな
2316740	2317740	生き物としての
2317740	2318740	大きな不安みたいなのが
2318740	2319740	見えてきちゃった
2319740	2320740	みたいな
2320740	2321740	そういう
2321740	2322740	普段
2322740	2323740	大きな不安を
2323740	2325740	目にせずに済むんだっていう
2325740	2326740	なんか
2326740	2327740	ちっちゃいものが
2327740	2328740	消えると
2328740	2329740	楽になるって
2329740	2330740	思ってたら
2330740	2331740	そんなことはなくて
2331740	2332740	ちっちゃいのが
2332740	2333740	毒やすれば
2333740	2334740	毒やすれば
2334740	2335740	その奥にある
2335740	2336740	でっかい
2336740	2337740	いかんとも
2337740	2338740	しがたい不安が
2338740	2339740	どんどん
2339740	2340740	見えてきちゃう
2340740	2341740	っていう
2341740	2342740	そっちのが
2342740	2343740	怖いなっていう
2343740	2344740	そういう
2344740	2345740	イメージが
2345740	2346740	ありますね
2346740	2347740	この
2347740	2348740	メメント森の中にも
2348740	2349740	この
2349740	2350740	二人が抱える
2350740	2351740	とりわけ
2351740	2352740	作品の中で
2352740	2353740	この
2353740	2354740	お姉さんの
2354740	2355740	メメント
2355740	2356740	弟の森が
2356740	2357740	対話をする
2357740	2358740	っていう
2358740	2359740	両方
2359740	2360740	同じ力で
2360740	2361740	対話をする
2361740	2362740	こういう形って
2362740	2363740	言うのは
2363740	2364740	吉田けたんの
2364740	2365740	英本の中では
2365740	2366740	比較的
2366740	2367740	珍しいんじゃないかな
2367740	2368740	と思うんですけど
2368740	2369740	そうですね
2369740	2370740	二人の人物に
2370740	2371740	対話させる
2371740	2372740	ということが
2372740	2373740	これまでと
2373740	2374740	どういう
2374740	2375740	信頼が
2375740	2376740	ありますかね
2376740	2377740	僕の本は
2377740	2378740	だいたい
2378740	2379740	本当に
2379740	2380740	一人ごとというかね
2380740	2381740	本が多かったんですけど
2381740	2382740	今回何分
2382740	2383740	メメント森っていう
2383740	2384740	タイトルが
2384740	2385740	二人出てきちゃったので
2385740	2386740	二人の
2386740	2387740	対話に
2387740	2388740	せざるを得なかったっていう
2388740	2389740	最初の
2389740	2390740	親父ギャグが
2390740	2391740	始まりですからね
2391740	2392740	二人で
2392740	2393740	せざるを
2393740	2394740	無理
2394740	2395740	喋ってないよね
2395740	2396740	ってなっちゃうと
2396740	2397740	困るので
2397740	2398740	二人で
2398740	2399740	対話に
2399740	2400740	させようと
2400740	2401740	逆に
2401740	2402740	対話にすることで
2402740	2403740	姉の
2403740	2404740	その
2404740	2405740	メメンの方に
2405740	2406740	すいぶん
2406740	2407740	断定的な
2407740	2408740	決めつけて
2408740	2409740	どんどん
2409740	2410740	でも
2410740	2411740	こうかもしれないし
2411740	2412740	ああかもしれないしって
2412740	2413740	ちょっと
2413740	2414740	言い訳が激しい
2414740	2415740	表現に
2415740	2416740	持ちざるを得ないんですけど
2416740	2417740	なんか
2417740	2418740	ぼけと突っ込み
2418740	2419740	みたいな
2419740	2420740	感じで
2420740	2421740	二人で
2421740	2422740	どんどん
2422740	2423740	お着物を
2423740	2424740	ぶつけ合っていく
2424740	2425740	っていう
2425740	2426740	見も蓋もないことを
2426740	2427740	言い合っていく
2427740	2428740	っていうのが
2428740	2429740	やってて
2429740	2430740	今回自分の中では
2430740	2431740	楽しかった
2431740	2432740	ですね
2432740	2433740	今
2433740	2434740	吉崎さんが
2434740	2435740	言い訳っていう
2435740	2436740	言葉出されましたけど
2436740	2437740	でも
2437740	2438740	その言い訳も
2439740	2440740	変えてもいいって
2440740	2441740	言うことって
2441740	2442740	でも
2442740	2443740	この本の中の
2443740	2444740	毎日のテーマでは
2444740	2445740	ありますよね
2445740	2446740	そうですね
2446740	2447740	本当に
2447740	2448740	そういう
2448740	2449740	なんか
2449740	2450740	コロコロしていいって
2450740	2451740	この本の中に
2451740	2452740	そもそも
2452740	2453740	じゃあなんで生きてるのか
2453740	2454740	っていうのに
2454740	2455740	びっくりするためだよ
2455740	2456740	っていう
2456740	2457740	こんなに
2457740	2458740	嬉しいことが
2458740	2459740	なると思わなかった
2459740	2460740	こんな悲しいことが
2460740	2461740	起きると思わなかった
2461740	2462740	こんなに
2462740	2463740	まくいかないと思わなかった
2463740	2464740	って
2464740	2465740	とにかく
2465740	2466740	人はびっくりするために
2466740	2467740	生きてるんだよ
2467740	2468740	生きてる
2468740	2469740	目的みたいなことを
2469740	2470740	考えたときに
2470740	2471740	それこそ
2471740	2472740	楽しむためだよ
2472740	2473740	幸せになるためだよ
2473740	2474740	みたいなのか
2474740	2475740	割と多数羽をしめる
2475740	2476740	と思うんですけど
2476740	2477740	それは
2477740	2478740	もうその
2478740	2479740	その通りなんですけど
2479740	2480740	どんなに
2480740	2481740	頑張っても
2481740	2482740	幸せになれない
2482740	2483740	楽しくなれない人って
2483740	2484740	たくさんいるわけで
2484740	2485740	僕もやっぱり
2485740	2486740	1か月に5分間しか
2486740	2487740	楽しくなれないので
2487740	2488740	ちょっと
2488740	2489740	もうちょっと伸ばしたいですけど
2489740	2490740	伸ばしたいんですけど
2490740	2491740	そういう
2491740	2492740	いろんな立場の人にとって
2492740	2493740	納得のできる
2493740	2494740	答えって
2494740	2495740	なんだろうって
2495740	2496740	考えると
2496740	2497740	当てはまるっていうか
2497740	2498740	こんなに楽しくなれる
2498740	2500740	慣れないと思わなかった
2500740	2501740	って人もいるだろうし
2501740	2502740	こんなに
2502740	2503740	うまくいくと思わなかった
2503740	2505740	人もいるだろうし
2505740	2506740	より
2506740	2507740	物はいいようだけれども
2507740	2508740	より正確な
2508740	2509740	表現って何かって
2509740	2510740	考えたときに
2510740	2512740	思い通りにいかない
2512740	2513740	っていうのが
2513740	2514740	誰しも当てはまる
2514740	2515740	表現なんじゃないのか
2515740	2516740	と思ってて
2516740	2517740	確かにそうですよね
2517740	2518740	その
2518740	2519740	日頃なんか
2519740	2520740	嫌なことあって
2520740	2521740	うまくいかないなって
2521740	2522740	思うと
2522740	2523740	そのこと自体は
2523740	2524740	すごく嫌だし
2524740	2525740	頭抱えるけれど
2525740	2526740	逆に
2526740	2527740	うまくいったしか
2527740	2529740	選択肢がなかったら
2529740	2530740	結構しんどいですよね
2530740	2531740	だからね
2531740	2532740	だからうまくいかない
2532740	2533740	いやそういうもんだから
2533740	2534740	って言われると
2534740	2535740	ちょっと
2535740	2536740	ちょっと気が良くなる
2536740	2537740	っていうか
2537740	2538740	だからそういう意味で
2538740	2539740	製薬説みたいな
2539740	2540740	もともと悪い人間だから
2540740	2541740	ってなると
2541740	2542740	いい人は
2542740	2543740	頑張っていい人になったけど
2543740	2544740	悪い人は
2544740	2545740	もともと悪いんだから
2545740	2546740	しょうがないよ
2546740	2547740	って
2547740	2548740	もともとそういうもんだから
2548740	2549740	みたいな
2549740	2550740	もともと
2550740	2551740	その思ったとおり
2551740	2552740	いかないんだから
2552740	2553740	っていう
2553740	2554740	考えで
2554740	2555740	そういった方が
2555740	2556740	楽な人は
2556740	2557740	一定数いると
2557740	2558740	その考えで
2558740	2559740	いくと
2559740	2560740	が
2560740	2561740	余計ダメになるタイプも
2561740	2562740	いるんだけれども
2562740	2564740	どんなことも
2564740	2565740	選択肢が
2565740	2566740	たくさんあったほうがいいので
2566740	2567740	そういう
2567740	2569740	うまくいかないよね
2569740	2570740	っていう風に
2570740	2571740	鼻から諦めてる方が
2571740	2572740	いろんなことに
2572740	2573740	チャレンジできる人
2573740	2574740	前向きに生きれる
2574740	2575740	僕みたいな人って
2575740	2576740	一定数いるはずで
2576740	2577740	そういう人向けに
2577740	2578740	書いた本
2578740	2579740	っていうか
2579740	2580740	僕の本は
2580740	2581740	そうなんですけど
2581740	2582740	そういう
2582740	2583740	小数派の
2583740	2584740	アモノジャク
2584740	2585740	なんかこう
2585740	2586740	ビランに
2586740	2587740	イラッとしちゃうタイプの
2587740	2588740	人に向けて
2588740	2589740	僕みたいな
2589740	2590740	そういうこう
2590740	2591740	なんかこう
2591740	2592740	よく言われることに
2592740	2593740	イラッとしちゃう人は
2593740	2594740	じゃあどう言われれば
2594740	2595740	納得できるんだろう
2595740	2596740	みたいなことを
2596740	2597740	確かに
2597740	2598740	日々考えている
2598740	2599740	今あのダミンチっていう
2599740	2600740	雑誌で
2600740	2601740	吉崎さんの特集が
2601740	2602740	組まれていて
2602740	2603740	その中で
2603740	2604740	作家のね
2604740	2605740	ヤマザキナオコーラさん
2605740	2606740	僕も
2606740	2607740	親しくさせてもらってるんですが
2607740	2608740	そのヤマザキさんが
2608740	2609740	吉崎さんの作品の
2609740	2611740	表としてね
2611740	2612740	他人の思惑が
2612740	2613740	入り込むことを
2613740	2614740	一切こばまない
2614740	2615740	っていう
2615740	2616740	書かれ方をしていた
2616740	2617740	それなるほど
2617740	2618740	確かにそうだな
2618740	2619740	っていうふうに
2619740	2620740	本当に感じて
2620740	2621740	つまり
2621740	2622740	いろんな絵本とか
2622740	2623740	これを読みなさい
2623740	2624740	ってもらって
2624740	2625740	ともすれば
2625740	2626740	その中に物語が
2626740	2627740	すごく確定していて
2627740	2628740	こっちにこう
2628740	2629740	ある所を
2629740	2630740	そいかかってくる
2630740	2631740	ような感覚
2631740	2632740	っていうのが
2632740	2633740	んですけど
2633740	2634740	なんか吉崎さんの作品は
2634740	2635740	もちろん
2635740	2636740	読む側が
2636740	2637740	侵入していって
2637740	2638740	納得いくぜとか
2638740	2639740	納得いかないぜとか
2639740	2640740	なんかその感覚って
2640740	2641740	そこは多分
2641740	2642740	多くを持ってると思うんですが
2642740	2643740	それは
2643740	2644740	作られる側としては
2644740	2645740	その
2645740	2646740	弱くの
2646740	2647740	残し方っていうのか
2647740	2648740	ウェルカムだぞ
2648740	2649740	っていう感じって
2649740	2650740	なあ
2650740	2651740	あったりしますか
2651740	2652740	それは本当に
2652740	2653740	クレームが来ないっての
2653740	2654740	大事にしているので
2654740	2655740	そうね
2655740	2656740	それはよく言ってます
2656740	2657740	クレーム来ない
2657740	2658740	そういう
2658740	2659740	読み取り方も
2659740	2660740	できますけど
2660740	2661740	こういう
2661740	2662740	読み取り方も
2662740	2663740	できますよね
2663740	2664740	逃げ場所を
