start	end	text
1616720	1617720	7時とか8時の
1617720	1618720	はい
1618720	1619720	おっさんの声がでかくて
1619720	1620720	っていう
1620720	1622720	でも家に1個しかテレビがないから
1622720	1623720	はい
1623720	1624720	おっさんの声を書き分けて
1624720	1625720	テレビを見るみたいな
1625720	1626720	ああ
1626720	1627720	感じでしたね
1627720	1628720	じゃあテレビに
1628720	1629720	没頭できるんじゃなくても
1629720	1630720	背後に
1630720	1631720	何がしかのおっさんが
1631720	1632720	いたっていう
1632720	1633720	声がいびついたという
1633720	1634720	感じですね
1634720	1635720	はい
1635720	1636720	そうすると
1636720	1637720	悩んでられないですもんね
1637720	1638720	悩んでらんないんですよ
1638720	1639720	はい
1639720	1640720	明るくいるしかないっていう
1640720	1641720	はい
1641720	1642720	さっきあのその
1642720	1643720	全然関係ないですけど
1643720	1644720	家向きの話でと
1644720	1645720	はい
1645720	1646720	最近知人に
1646720	1647720	進められて勝った本
1647720	1648720	はい
1648720	1649720	ちょうど
1649720	1650720	ともともたさてさんが
1650720	1651720	帯を
1651720	1652720	話して
1652720	1653720	アクティングクラスっていう
1653720	1654720	ああはいはいはいはい
1654720	1655720	あの
1655720	1656720	コママン
1656720	1657720	なんという
1657720	1658720	なんだろうな
1658720	1659720	めちゃくちゃ面白いし
1659720	1660720	面白いですよね
1660720	1661720	非常に
1661720	1663720	なんと形容したらいいんだろうな
1663720	1664720	なんて言ったんやら
1664720	1665720	私も初めての感覚でした
1665720	1666720	なんか
1666720	1667720	コマ割りマンガなんですけど
1667720	1668720	アメリカの
1668720	1669720	あれは
1669720	1670720	なんか不思議な空気ですよね
1670720	1671720	なんか
1671720	1673720	不条理っていう言葉だけで
1673720	1674720	ちょっと片付けられないような
1674720	1675720	はい
1675720	1676720	言った頃は
1676720	1677720	どこに何が
1677720	1678720	どう転がってくんだろうか
1678720	1679720	っていうのが
1679720	1680720	わからないけど
1680720	1681720	これって
1681720	1682720	なんかストーリーを
1682720	1683720	説明するでもなく
1683720	1684720	はい
1684720	1685720	どこかに
1685720	1686720	転がっていく感じ
1686720	1687720	転がっていくみたいな
1687720	1688720	悩んでるのか
1688720	1689720	悩んでないのか
1689720	1690720	みたいな
1690720	1691720	登場人物が
1691720	1692720	演技教室に
1692720	1693720	入るみたいな
1693720	1694720	マンガなんですけど
1694720	1695720	私だから
1695720	1696720	アメリカの
1696720	1697720	そういうマンガとか
1697720	1698720	スヌービーが
1698720	1699720	好きだったんで
1699720	1700720	はい
1700720	1701720	なんか
1701720	1702720	アメリカの
1702720	1703720	そういう文学的なところって
1703720	1704720	すごく暗いもんやって
1704720	1705720	ああ
1705720	1706720	なんか今
1706720	1707720	思ってます
1707720	1708720	はい
1708720	1709720	はい
1709720	1710720	なんか
1710720	1711720	別のラジオで
1711720	1712720	おっしゃってましたけど
1712720	1713720	はい
1713720	1714720	こう小説を書く時に
1714720	1715720	はい
1715720	1716720	直前に読んでた
1716720	1717720	小説がものすごく
1717720	1718720	影響されて
1718720	1719720	そうなんですよ
1719720	1720720	怒られる
1720720	1721720	編集者にバレるっていう
1721720	1722720	これ
1722720	1723720	よほど
1723720	1724720	ろこつに
1724720	1725720	書いてるってことです
1725720	1726720	本当ですね
1726720	1727720	それは
1727720	1728720	止められないですか
1728720	1729720	それは
1729720	1730720	いやね
1730720	1731720	だから
1731720	1732720	自分の分体が
1732720	1733720	別に
1733720	1734720	確立されてないでしょ
1734720	1735720	でも
1735720	1736720	その直前に読んだもの
1736720	1737720	私
1737720	1738720	直前に読んだ
1738720	1739720	それは
1739720	1740720	いやないんですよ
1740720	1741720	ないんです
1741720	1742720	出ちゃう
1742720	1743720	ちゃんと自制しないとね
1743720	1744720	それでも
1744720	1745720	本当にそれこそ
1745720	1746720	はずいですよね
1746720	1747720	それバレた
1747720	1748720	めちゃくちゃはずいですよ
1748720	1749720	でもその
1749720	1750720	編集者の人が
1750720	1751720	言ってくれるんで
1751720	1752720	はい
1752720	1753720	まあ編集者が
1753720	1754720	でもそれを
1754720	1755720	通りしたら
1755720	1756720	表に立たら
1756720	1757720	終わりに
1757720	1758720	よほど信頼
1758720	1759720	いやでもあんまり
1759720	1760720	そうですね
1760720	1761720	本業の意識が
1761720	1762720	あんまりないんかもしれないですね
1762720	1763720	はい
1763720	1764720	気楽にやっても
1764720	1765720	気楽にやってる
1765720	1766720	はい
1766720	1767720	そこまで
1767720	1768720	というとかでね
1768720	1769720	その
1769720	1770720	小説かとしてとか
1770720	1771720	物を書く
1771720	1772720	立場としてみたいな
1772720	1773720	こう振れ込みで
1773720	1774720	クエッションが
1774720	1775720	来ることは
1775720	1776720	あると思いますけど
1776720	1777720	それに対しても
1777720	1778720	あれですよね
1778720	1779720	まあ
1779720	1780720	言われたから
1780720	1781720	やってますみたいな感じですよね
1781720	1783720	まあそうですね
1783720	1784720	一応なんか
1784720	1785720	言い訳的に
1785720	1786720	言えるっていうのは
1786720	1787720	でかいですよね
1787720	1788720	覚えいただいたんで
1788720	1789720	はい
1789720	1790720	なんで書こうと思ったんですか
1790720	1791720	っていう質問
1791720	1792720	すごく多くて
1792720	1793720	この前取材も
1793720	1794720	していただいたんですけど
1794720	1796720	あ、お話いただいて
1796720	1797720	言えるじゃないですか
1797720	1798720	それは
1798720	1799720	本心なんですか
1799720	1800720	それ言っとくと
1800720	1801720	とりあえず話し流れるな
1801720	1802720	みたいな
1802720	1803720	いやいや
1803720	1804720	本心というか事実ですね
1804720	1805720	事実
1805720	1806720	こっちから
1806720	1807720	売り込んでいたら
1807720	1808720	また話も
1808720	1809720	あれなんですけど
1809720	1811720	その依頼してくるの
1811720	1812720	バンバンバン受けつったら
1812720	1813720	はい
1813720	1814720	まあこうやって
1814720	1815720	いろんなものを
1815720	1816720	提出してる
1816720	1817720	っていう
1817720	1818720	そうですね
1818720	1819720	ありがたいことに
1819720	1820720	っていう
1820720	1821720	前に
1821720	1822720	何かインタビューで
1822720	1823720	芸人ってなる
1823720	1824720	なんかホルモンみたいな
1824720	1825720	もんだと
1825720	1826720	伝えるんだ
1826720	1827720	みたいなことを
1827720	1828720	おっしゃってて
1828720	1829720	それなるほど
1829720	1830720	確かに
1830720	1831720	言えて妙だな
1831720	1832720	と思ったんですけど
1832720	1833720	そういう意識で
1833720	1834720	ありたいっていう
1834720	1835720	のも含めてですよね
1835720	1836720	それは
1836720	1837720	テレビでよが
1837720	1838720	ラジオで
1838720	1839720	喋るのが
1839720	1840720	小説加工が
1840720	1841720	いろいろいろ
1841720	1842720	YouTubeとかも
1842720	1843720	やられていますけど
1843720	1844720	全部
1844720	1845720	出せちゃうぞ
1845720	1846720	っていう
1846720	1847720	感覚が
1847720	1848720	ちょっと
1848720	1849720	取り合いの時は
1849720	1850720	ありますね
1850720	1851720	これを
1851720	1852720	何かが起こった時に
1852720	1853720	エッセイにしようか
1853720	1854720	ラジオで
1854720	1855720	会議して
1855720	1857720	その提出の方法は
1857720	1858720	ちゃんと当たるんですか
1858720	1859720	間違い
1859720	1860720	いやー
1860720	1861720	逆だったなぁ
1861720	1862720	もありますね
1862720	1863720	なんとなく
1863720	1864720	別にいいよ
1864720	1865720	って
1865720	1866720	おっしゃってもらってるんですけど
1866720	1867720	なんかラジオで
1867720	1868720	喋ったやつ
1868720	1869720	書きにくいとか
1869720	1870720	なんかちょっと
1870720	1872720	一個あるんですけど
1872720	1873720	その辺って
1873720	1874720	どうですか
1874720	1875720	僕とも
1875720	1876720	ラジオで
1876720	1877720	喋るの
1877720	1878720	ほとんど
1878720	1879720	ココラムで
1879720	1880720	書いてるような
1880720	1881720	感覚もあるんで
1881720	1882720	全然
1882720	1883720	どっちでも
1883720	1884720	どっちの方が
1884720	1885720	うまくできた
1885720	1886720	みたいな時って
1886720	1887720	なんかないですか
1887720	1888720	いやーでも
1888720	1889720	どっちも
1889720	1890720	なんかあまり
1890720	1891720	うまくいかないな
1891720	1892720	っていう感じ
1892720	1893720	というか
1893720	1894720	どうもしっくりこないな
1894720	1895720	っていう感じは
1895720	1896720	ありますけど
1896720	1897720	それは
1897720	1898720	それでいいんじゃないかな
1898720	1899720	っていう
1899720	1900720	感じもしますけどね
1900720	1901720	今回の
1901720	1902720	ご本の
1902720	1903720	はい
1903720	1904720	中に
1904720	1905720	あの
1905720	1906720	ね
1906720	1907720	どこだったかな
1907720	1908720	この尊敬する
1908720	1909720	ある人に
1909720	1910720	言われた言葉で
1910720	1911720	サブカルチャーじゃなくて
1911720	1912720	カウンターカルチャーに
1912720	1913720	あり得る
1913720	1914720	って言葉が
1914720	1915720	私の心の近世に
1915720	1916720	触れた
1916720	1917720	すごく素敵な
1917720	1918720	言葉だな
1918720	1919720	って思うんですけど
1919720	1920720	これは
1920720	1921720	色々文書を書いたり
1921720	1922720	お笑いの
1922720	1923720	芸人さんに
1923720	1924720	やられてても
1924720	1925720	この意識ってのは
1925720	1926720	どっかに
1926720	1927720	強くあるんですか
1927720	1928720	なかったんですよ
1928720	1929720	だから結構
1929720	1930720	衝撃やったというか
1930720	1931720	あんまり
1931720	1932720	そういう風に
1932720	1933720	感じたことは
1933720	1934720	なかったですし
1934720	1935720	別に
1935720	1936720	全員が
1936720	1937720	ちゃんと
1937720	1939720	区別できてるわけじゃない
1939720	1940720	ものじゃないですか
1940720	1941720	なんか
1941720	1942720	私も
1942720	1943720	サブカルチャーっていう
1943720	1944720	言葉を
1944720	1945720	全然
1945720	1946720	捉えられてないので
1946720	1947720	実態が
1947720	1948720	あったことが
1948720	1949720	あったのか
1949720	1950720	分かんないくらいの
1950720	1951720	言葉では
1951720	1952720	ある非常に
1952720	1953720	便利な言葉ですけど
1953720	1954720	でも
1954720	1955720	サブカルチャーに
1955720	1956720	なくて
1956720	1957720	カウンターになる
1957720	1958720	っていうのが
1958720	1959720	すごく
1959720	1960720	力強い
1960720	1961720	言葉では
1961720	1962720	ありますよね
1962720	1963720	そうですね
1963720	1964720	でも
1964720	1965720	メインカルチャーが
1965720	1966720	マスなものだ
1966720	1967720	っていう
1967720	1968720	言葉も
1968720	1969720	正しい
1969720	1970720	ってことです
1970720	1971720	メインは
1971720	1972720	以前の
1972720	1973720	エッセイの中で
1973720	1974720	有名になったら
1974720	1975720	売れたら
1975720	1976720	どのテレビで
1976720	1977720	大ですか
1977720	1978720	みたいなことを
1978720	1979720	言われると
1979720	1980720	ちょっと別に
1980720	1981720	それに対して
1981720	1982720	答えたくない
1982720	1983720	みたいなことを
1983720	1984720	書かれてましたけど
1984720	1985720	この3年間
1985720	1986720	それこそ
1986720	1987720	たくさん
1987720	1988720	テレビで
1988720	1989720	出られたりとか
1989720	1990720	いわゆる
1990720	1991720	みんなが
1991720	1992720	知ってるテレビに
1992720	1993720	出るっていう
1993720	1994720	機会は
1994720	1995720	3年前よりは
1995720	1996720	増えたと思うんですが
1996720	1997720	その
1997720	1998720	感じ
1998720	1999720	3年前の
1999720	2000720	思っているのか
2000720	2001720	それとも
2001720	2002720	変わったのか
2002720	2003720	っていうのは
2003720	2004720	どっちですかね
2004720	2005720	あー
2005720	2006720	テレビ出たい
2006720	2007720	今も
2007720	2008720	確かに
2008720	2009720	ぱって言われて
2009720	2010720	これ
2010720	2011720	まだ出てないから
2011720	2012720	出たいんですよ
2012720	2013720	とかなんか
2013720	2014720	無理やり言うことは
2014720	2015720	できるんですけど
2015720	2016720	なんかそんなことより
2016720	2017720	本当に
2017720	2018720	テレビ見てない
2018720	2019720	じゃないですか
2019720	2020720	まあそうね
2020720	2021720	世間が
2021720	2022720	だから
2022720	2023720	より
2023720	2024720	頑張ろう
2024720	2025720	頑張ろうぜ
2025720	2026720	っていうか
2026720	2027720	いらそうですけど
2027720	2028720	頑張ろうっていう
2028720	2029720	どうのコーナーとか
2029720	2030720	言ってる場合じゃないな
2030720	2031720	っていうから
2031720	2032720	世間対テレビみたいなこと
2032720	2033720	やから
2033720	2034720	そっちの意識に
2034720	2035720	なんか変わった気がしますね
2035720	2036720	なんで
2036720	2037720	テレビ見ないんですか
2037720	2038720	でみんなね
2038720	2039720	ね
2039720	2040720	見たらいいのにね
2040720	2041720	でもそれは
2041720	2042720	YouTubeで
2042720	2043720	ね
2043720	2044720	まあそう
2044720	2045720	2人でやってたり
2045720	2046720	ご自身1人でやってたり
2046720	2047720	いろんなチャンネルも
2047720	2048720	やられてると思いますけど
2048720	2049720	そのなんか
2049720	2050720	テレビの
2050720	2051720	絵の
2051720	2052720	向かわなさんみたいな
2052720	2053720	もので
2053720	2054720	なんか感じ取るもの
2054720	2055720	ってな
2055720	2056720	あったりもします
2056720	2057720	でもまあ自分も
2057720	2058720	まあ
2058720	2059720	そんないらそうですけど
2059720	2060720	YouTubeを1つの
2060720	2061720	番組というか
2061720	2062720	として
2062720	2063720	企画をやったりとか
2063720	2064720	やる中で
2064720	2065720	やっぱり
2065720	2066720	会えないっていうか
2066720	2067720	テレビって
2067720	2068720	すごいじゃなくて
2068720	2069720	いろんな人に会える
2069720	2070720	じゃないですか
2070720	2071720	あの爆発って
2071720	2072720	多分他のメディアには
2072720	2073720	泣きがしていて
2073720	2074720	で
2074720	2075720	心
2075720	2076720	いろんな人が
2076720	2077720	携わってるじゃないですか
2077720	2078720	あの威力みたいなものって
2078720	2079720	なんか
2079720	2080720	結構絶対的やな
2080720	2081720	っていうのは
2081720	2082720	感じるんですよ
2082720	2083720	最近
2084720	2085720	だからね
2085720	2086720	かと言っても
2086720	2087720	悪いものと
2087720	2088720	ガッチしてるか
2088720	2089720	と言われると
2089720	2090720	難しいんですけど
2090720	2091720	これなんか
2091720	2092720	結構ワイドショー
2092720	2093720	ものすごく真剣に見て
2093720	2095720	この人のコメント
2095720	2096720	クソだなとか
2096720	2097720	この視界の人
2097720	2098720	適当だなみたいなことを
2098720	2099720	言う
2099720	2100720	でもそれって
2100720	2101720	ワイドショーとか
2101720	2102720	テレビっていうのが
2102720	2103720	ど真ん中にあるからこそ
2103720	2104720	ぶつけられる
2104720	2105720	っていう
2105720	2106720	感覚が
2106720	2107720	わりとあったりするんですよね
2107720	2108720	でも
2108720	2109720	ここのYouTubeとか
2109720	2110720	ここのPodcastに対して
2110720	2112720	こっちをつまんないんだけど
2112720	2113720	みたいなことを
2113720	2114720	例えば言ったとすると
2114720	2115720	ただそれを
2115720	2116720	本当につぶしに行く
2116720	2117720	みたいな感覚が
2117720	2118720	あったりもするから
2118720	2120720	だから出てる側も
2120720	2122720	出さされてる意識が
2122720	2123720	多少なりともある
2123720	2124720	っていうことの保険
2124720	2125720	みたいなありますよね
2125720	2126720	そうですよね
2126720	2128720	だからYouTubeも
2128720	2129720	Podcastも
2129720	2130720	やりたくて
2130720	2131720	やってることが
2131720	2132720	嘘つけないじゃないですか
2132720	2133720	でもテレビって
2133720	2134720	なんか
2134720	2135720	MCしかり
2135720	2136720	これ誰がやりたくて
2136720	2138720	なりたっている番組なんだ
2138720	2140720	っていうことで
2140720	2141720	見れるというか
2141720	2142720	逆に言うと
2142720	2143720	批判もできる
2143720	2144720	っていうところが
2144720	2146720	面白いなと思いますよね
2146720	2147720	そうですよね
2147720	2148720	作ってる側も
2148720	2150720	見てる側も
2150720	2152720	どこに主体があるか分かんないけど
2152720	2153720	でもとにかく
2153720	2154720	でかいものだから
2154720	2155720	それについて
2155720	2156720	面白いとか
2156720	2157720	面白くないとか
2157720	2158720	とか大人が
2158720	2159720	とか言えるんですよね
2159720	2160720	大人がとかっていう
2160720	2161720	わりとでかめの修行でね
2161720	2162720	いろんなことが
2162720	2163720	できるわけですもんね
2163720	2164720	でかめの修行って
2164720	2165720	ありがたいんやなって
2165720	2166720	ああ確かに
2166720	2167720	そうです
2167720	2168720	思うことがありますね
2168720	2169720	最近どんどん
2169720	2170720	そういうメディアの
2170720	2171720	修行が
2171720	2172720	大切さくなってきて
2172720	2173720	はいはい
2173720	2174720	わりと
2174720	2175720	まあそれで
2175720	2176720	逃げ足が
2176720	2177720	速くなったりとか
2177720	2178720	そんな個人攻撃は
2178720	2179720	良くないよ
2179720	2180720	みたいなことになったり
2180720	2181720	もちろん
2181720	2182720	個人攻撃は
2182720	2183720	良くはないんですけど
2183720	2184720	はい
2184720	2185720	そういうなんか
2185720	2186720	あれは
2186720	2187720	でかいあれがさー
2187720	2188720	っていう風に
2188720	2189720	言えなくなったこと
2189720	2190720	っていうのは
2190720	2191720	はい
2191720	2192720	なんかもしかしたら
2192720	2193720	ちょっとつまらなくなった
2193720	2194720	部分というのが
2194720	2195720	あんのかもしれないですね
2195720	2196720	番組を批判して
2196720	2197720	その番組が終わった時に
2197720	2198720	在学感じる
2198720	2199720	アンチョンいないすもんね
2199720	2200720	絶対
2201720	2202720	なんか
2204720	2205720	あの番組を終わると思ってたよ
2205720	2206720	っていう
2206720	2207720	わりと
2207720	2208720	飛び替えますね
2208720	2209720	そうですね
2209720	2210720	確かにそれができなくなった
2210720	2211720	っていうのは
2211720	2212720	そうだから
2212720	2213720	番組って不思議な
2213720	2214720	生き物やなーみたいな
2214720	2215720	気持ちがついてもらいます
2215720	2216720	確かにそうですよね
2216720	2217720	あの最終回みんな
2217720	2218720	またどこかでお会いしましょう
2218720	2219720	って言って
2219720	2220720	いうあの
2220720	2221720	泡なさとかも
2221720	2222720	泡なさ
2222720	2223720	もう二度と泡なさも作って
2223720	2224720	誰も別は持ってないし
2224720	2225720	誰も
2225720	2226720	台本書いたやつも
2226720	2227720	別に持ってないし
2227720	2228720	出演者も持ってないし
2228720	2229720	思ってないし
2229720	2230720	曲も終わってない
2230720	2231720	見てる感も
2231720	2232720	持ってないっていう
2232720	2233720	ことが
2233720	2235720	湯えてしまう環境が
2235720	2236720	なんかすごいことなんじゃないか
2236720	2237720	って
2237720	2238720	確かにそうですよね
2238720	2239720	今
2239720	2241720	自信でやってるYouTubeとかを
2241720	2243720	更新がなくなったりすると
2243720	2244720	あれなんかなくなりましたね
2244720	2245720	って
2245720	2246720	直接言われたりとか
2246720	2247720	言われるし
2247720	2248720	再生回するとかが
2248720	2249720	ちょっとなんか
2249720	2251720	あそこを山に減ってますよね
2251720	2252720	みたいなことっていうのが
2252720	2253720	言われるわけですよね
2253720	2254720	言われますね
2255720	2256720	そのあたりの
2256720	2257720	なんていうか
2257720	2258720	直で来る感じ
2258720	2259720	というのは
2259720	2260720	慣れるもんですか
2260720	2261720	そう
2261720	2263720	でも元々直出身なので
2263720	2264720	直出身ですよね
2264720	2265720	直長めですもんね
2266720	2267720	直半の長め
2267720	2268720	そうなんです
2268720	2269720	ここに3年ようやく
2269720	2271720	秘直に
2271720	2272720	秘直になったんですよね
2272720	2273720	秘直に行こうできたんですけど
2273720	2274720	やっぱり直で
2274720	2275720	したずみすると
2276720	2277720	こんなに
2277720	2278720	用意してもらえるんだとか
2278720	2279720	そっちなんですよね
2279720	2280720	今結構
2280720	2281720	私はそのステージで
2281720	2282720	なんか
2282720	2283720	偉い謙虚ですね
2283720	2284720	とか
2284720	2285720	なんか丸くなって
2285720	2286720	とか言われるんですけど
2286720	2287720	マジで
2287720	2288720	でも
2288720	2289720	自分が
2289720	2290720	例えば
2290720	2291720	インタビューするってなったら
2291720	2292720	歩いてる方
2292720	2293720	捕まえて
2293720	2294720	捕まらなかった
2294720	2295720	30分経ってて
2295720	2296720	みたいなことを
2296720	2297720	やってた中で
2297720	2298720	あ、エディさんが
2298720	2299720	やってくれるんだ
2299720	2300720	みたいな
2300720	2301720	秘直の
2301720	2302720	秘直だって
2302720	2303720	秘直の恵みに
2303720	2304720	そう
2305720	2306720	そうなんです
2306720	2307720	みたいな感じだから
2307720	2308720	テレビ
2308720	2309720	嫌ですか
2309720	2310720	とか聞かれるんですけど
2310720	2311720	マジで嫌じゃない
2311720	2312720	そう思ってますね
2313720	2314720	でもそれを
2314720	2315720	だから本当に
2315720	2316720	それぞれの
2316720	2317720	パート
2317720	2318720	ご自身が出てって
2318720	2319720	全部できる
2319720	2320720	っていうのは
2320720	2321720	いいことです
2321720	2322720	そうですね
2322720	2323720	でも今は別に
2323720	2325720	その番組におけるメイン
2325720	2326720	の位置にないから
2326720	2327720	こんなことを言えてるだけで
2327720	2328720	またステージが
2328720	2329720	変わると
2329720	2330720	わかんないですけどね
2330720	2331720	あと
2331720	2332720	もし
2332720	2333720	この調子で
2333720	2334720	テレビ出れて
2334720	2335720	3年後には
2335720	2337720	もう番組批判ばっかりしてるかもしれないし
2337720	2338720	ただの
2338720	2339720	すげーやなやつになってる可能性が
2339720	2340720	可能性もあるしね
2340720	2341720	ありますよね
2341720	2342720	今はこう
2342720	2343720	なんていうんですか
2343720	2344720	エアスポットみたいな
2344720	2345720	期間なのかもしれないですね
2347720	2348720	あの
2348720	2349720	去年ねその劇作家の
2349720	2350720	宮澤京さんって方が
2350720	2351720	亡くなられて
2351720	2352720	僕も結構
2352720	2353720	万年何度か
2353720	2354720	お会いすることもあって
2355720	2356720	であの
2356720	2357720	可能さが
2357720	2358720	ちくま消防でね
2358720	2359720	何言う天然っていう
2360720	2361720	連載用されていて
2361720	2362720	これも1冊目本になっていて
2362720	2364720	まだ続いている連載で
2365720	2366720	それの結構
2366720	2367720	Web版でね
2367720	2368720	宮澤京さんのことを
2368720	2369720	書かれていて
2369720	2371720	この担当された編集者
2371720	2372720	僕も
2372720	2373720	担当してくださってる
2373720	2374720	編集者なんで
2374720	2375720	ぜひ読んでください
2375720	2376720	っていうことをね
2376720	2377720	アップされて
2377720	2378720	すぐに怒られてきたんですけど
2378720	2379720	あーありがとうございます
2379720	2380720	そう考えると本当に
2380720	2381720	その
2381720	2382720	なんか宮澤さんが
2382720	2384720	作られていた
2384720	2385720	コントの
2385720	2387720	あれはなんと表現したらいいのか
2387720	2388720	まあどこに辿り着くのか
2388720	2389720	よくわからないけど
2389720	2391720	何か辿り着いて
2391720	2393720	それを味わった側は
2393720	2394720	なんか
2394720	2395720	謀前としながらも
2395720	2396720	そうですね
2396720	2397720	っていう感じって
2397720	2399720	もしかしたらその可能さの
2399720	2400720	エッセイとか
2400720	2401720	あるいは
2401720	2402720	あの小説なんかね
2402720	2403720	すごく僕がその
2403720	2404720	エッセインスをちょっと感じたな
2404720	2405720	なんてことは
2405720	2406720	思ったんですけれど
2406720	2408720	いやだから宮澤さんの
2408720	2409720	その本当に
2409720	2410720	現役でというか
2410720	2411720	あの
2411720	2412720	バリバリ活動されてた
2412720	2413720	頃を知らないので
2413720	2415720	本当に最後万年
2415720	2416720	ですよね
2416720	2417720	ほん
2417720	2418720	なんか
2418720	2419720	申し訳ないですけどね
2419720	2420720	私が宮澤さんを
2420720	2421720	なんか語るなんて
2421720	2422720	とは
2422720	2423720	思いますけども
2423720	2424720	こう
2424720	2425720	実家に帰りたくなった時に
2425720	2427720	あーお母さんみたいな
2427720	2428720	なる
2428720	2429720	のに似た
2429720	2430720	なんか結構
2430720	2431720	ちょいちょい
2431720	2432720	あー宮澤さんって
2432720	2433720	思うことが
2433720	2434720	ありますね
2434720	2435720	今だに
2435720	2436720	うーん
2436720	2437720	宮澤さんが
2437720	2438720	あの
2438720	2439720	最後にね
2439720	2440720	亡くなれた後に出た
2440720	2441720	エッセイの中で
2441720	2442720	はい
2442720	2443720	ツバクローの入り時間が
2443720	2444720	知りたいっていう
2444720	2445720	本当にどうでもいい
2445720	2446720	エッセイがあって
2446720	2447720	どうエッセイかというと
2447720	2448720	その
2448720	2449720	スワローズの
2449720	2450720	キャラクターのツバクローは
2450720	2451720	はい
2451720	2452720	いつ急上に入るんだろうか
2452720	2453720	確かに
2453720	2454720	選手より
2454720	2455720	後
2455720	2456720	だろうな
2456720	2457720	でも
2457720	2458720	観客よりは
2458720	2459720	前に入ってなきゃいけないし
2459720	2460720	やることないし
2460720	2461720	っていうのを
2461720	2462720	思いついただけで
2462720	2463720	最高ですね
2463720	2464720	それってなかなか
2464720	2465720	できないなっていうね
2465720	2466720	確かに
2466720	2467720	それ普通ちょっと
2467720	2468720	分析しちゃったり
2468720	2470720	飛んだり跳ねたりしますからね
2470720	2471720	やっぱすぐ伸ばさないとね
2471720	2472720	そうそうそう
2472720	2473720	それが
2473720	2474720	ね
2474720	2475720	ツバクローの入り時間
2475720	2476720	知りたいというだけのエッセイ
2476720	2477720	あれがね
2477720	2478720	本当に
2478720	2480720	宮澤さんっぽいなっていう
2480720	2481720	確かに
2481720	2482720	宮澤さんの
2482720	2483720	最後に
2483720	2484720	つぶやかれた
2484720	2485720	ツイートも
2485720	2486720	なんか
2486720	2487720	眠いみたいなんでしょう
2487720	2488720	はいはい
2488720	2489720	なんか
2489720	2490720	すごい
2490720	2491720	宮澤さんを
2491720	2492720	最後だな
2492720	2493720	と思いました
2493720	2494720	でもあの
2494720	2495720	可能さんがね
2495720	2496720	書かれた
2496720	2497720	これはちゃうかっていう
2497720	2498720	まあ
2498720	2499720	短編小説中の中に
2499720	2500720	はい
2500720	2501720	最終日っていう
2501720	2502720	タイトルの
2502720	2503720	短編小説があって
2503720	2504720	ありがとうございます
2504720	2505720	これどういう
2505720	2506720	小説かというと
2506720	2507720	美術店の
2507720	2508720	最終日に
2508720	2509720	かけ込んで
2509720	2510720	マウント取ってくるやつ
2510720	2511720	っていう
2511720	2512720	それもただ
2512720	2513720	それだけの小説って
2513720	2514720	なんで
2514720	2515720	そのマウント取ってんのか
2515720	2516720	とか
2516720	2517720	前にちょっと
2517720	2518720	なんかオシャルな
2518720	2519720	知り合いがいて
2519720	2520720	その人が
2520720	2521720	下にあげようとしてる
2521720	2522720	みたいなことを
2522720	2523720	書いてて
2523720	2524720	それもでも
2524720	2525720	本当にこの小説も
2525720	2526720	特に説明もなく
2526720	2527720	はい
2527720	2528720	終わっていくんですよね
2528720	2529720	はい
2529720	2530720	これはだから
2530720	2531720	本当に僕は
2531720	2532720	宮澤さんの
2532720	2533720	つばくろの
2533720	2534720	いい時間は
2534720	2535720	なんじゃないかっていう
2535720	2536720	ような
2536720	2537720	あるその
2537720	2538720	なんていうんだろうな
2538720	2539720	こう
2539720	2540720	こっちが
2540720	2541720	放っておかれるって
2541720	2542720	読む側とか
2542720	2543720	体感する側が
2543720	2544720	放っていかれるって
2544720	2545720	いう感じって
2545720	2546720	僕はすごく
2546720	2547720	好きだなと思って
2547720	2548720	お嬉しい
2548720	2549720	そう
2549720	2550720	それは
2550720	2551720	エマストの
2551720	2552720	2人の
2552720	2553720	漫才とか見てても
2553720	2554720	あるしちゃんと
2554720	2555720	家を
2555720	2556720	つけるっていうのも
2556720	2557720	あるんでしょうけれども
2557720	2558720	こう
2558720	2559720	なんかこう
2559720	2560720	見る顔を
2560720	2561720	放っておくみたいな
2561720	2562720	感覚っていうのも
2562720	2563720	どっかにあるなって
2563720	2564720	思うんですけど
2564720	2565720	放っておかれるのが
2565720	2566720	好きですしね
2566720	2567720	私も
2567720	2568720	読者として
2568720	2569720	小説でもなんでも
2569720	2570720	放って
2570720	2571720	放っておく
2571720	2572720	放っておかれた
2572720	2573720	って思う
2573720	2574720	わぁ
2574720	2575720	放っておかれた
2575720	2576720	どうしようって
2576720	2577720	のか
2577720	2578720	好き
2578720	2579720	それ以外で
2579720	2580720	それを
2580720	2581720	作るっていうのは
2581720	2582720	結構勇気が
2582720	2583720	いるんじゃないですか
2583720	2584720	だからダメなんで
2584720	2585720	結果が出ないんでしょうね
2585720	2586720	多分ね
2586720	2587720	そういうことではない
2587720	2588720	みたいな
2588720	2589720	それはでも
2589720	2590720	ご自身が
2590720	2591720	こう
2591720	2592720	コント
2592720	2594720	漫才を作ってて
2594720	2595720	もっとこう
2595720	2596720	説明的に
2596720	2597720	した方がいいんじゃないかな
2597720	2598720	とか
2598720	2599720	そういうこう
2599720	2600720	誘惑に
2600720	2601720	絡めたりすること
2601720	2602720	じゃないんですか
2602720	2603720	私たちは
2603720	2604720	本当にこの
2604720	2605720	芸歴では
