start	end	text
2048340	2054740	どうもこの映画に出てくる畑山さんもそうだしその対象となる候補者の方たちの多くが
2054740	2062980	なんかそういうこうひとまずの言葉ではない言葉が出てるような感じがあってすごくこう優しさを感じたんですよね
2062980	2073300	そうですかまあ取材を受けている候補者の人たちも僕のことを変わった人だなって思ってるのかもしれないですよね
2073300	2081140	やっぱり自分たちが立候補したことをそのいろんな人に知ってもらいたいっていう思いはもちろんあるんですけど
2081140	2090260	実際にはその取材に来ないだろうっていう諦めもありつつでも山に止まれず候補するっていう方がほとんどなので
2090260	2098820	本当に取材に来たしかも1回だけじゃなくて何回もしつこくるっていうのであのびっくりして
2098820	2106900	僕にしか話さなかったことっていうのもやっぱり出てきてるんじゃないかなと思いますねそれはやっぱり
2106900	2114740	1対1でね演説を1人でアダマさんを聞いててちょっと風の強い日で3客が倒れてしまったときには
2114740	2120260	たけまさんがもう3客直しに行くんだよねあれを通られたくなかったんですけど
2120260	2127300	ちょっとねもうそのスピーチする側に関与してくっていうそうなんですもうあれはでもカットがあるんですよカットがありますよね
2127860	2135780	仲間っていうことではもちろん仲間ではないですねだから介入していいのかどうかっていうすごく悩んで
2135780	2144660	まあ倒れるの何回か何回かは見てるんですけどでもやっぱりこれはって思って手を出しちゃうところがあるんですけど
2144660	2146740	でも
2147300	2157140	そこの中その手を出しちゃったことに対する自分の中の整理としては立候補した人はみんな頑張れっていう姿勢でいるから
2157220	2166340	他の人も3客が倒れたら直しに行くぞっていうことですよっていうのを自分の中のルールとして
2166340	2170500	別にそのイクイナアキコさんの3客が倒れたらもちろん行くし
2170500	2171140	もちろん行くし
2171140	2174340	佐久間太郎さんでも行くしっていうその政党が生ぬんって関係なくても
2174340	2175460	関係なくてもそうですね
2175460	2180820	とにかく選挙に立候補するっていうのはすごく大変なんだっていうことがわかってますから
2180820	2185380	まずその今日本の有権者と政治家との関係で言うと
2185380	2190180	その政治家っていうのは汚いことをやっている人だとかっていうことで
2190180	2195380	最初からこう否定から否定とか批判から入る
2195380	2198500	その批判の目っていうのはとっても大事なんですけど
2198500	2205140	ただその本来はその候補者とコミュニケーションする機関っていうのが選挙機関なんで
2205140	2208740	文句があるんだったらやっぱり政治家に直接
2208740	2215060	自分はこういう文句があるんだけどあなたはどう考えてますかっていうことをぶつけてコミュニケーションしていかないと
2215140	2220420	多分どこまで行ってもお互いにこうバリ増後投げつけるだけで
2220420	2227700	で聞いてる方としてはそんな誰が言ってるかわからないことっていうのはやっぱりする仕立ちなので
2227700	2233460	面と向かって言える提案なり自分はこうした方がいいと思うとか
2233460	2237300	こうしてほしいと思ってるっていう予防をやっぱり伝えることで
2237300	2243380	その候補者自身が次の選挙ではじゃあこの前こういう予防があったから
2243380	2246580	これを政策として取り入れてみようっていう感じで
2246580	2255060	その有権者が望む方向に候補者自身を成長させることもできるチャンスなわけですね選挙機関って
2255060	2259140	それをやらないでただの遠くからあの
2259140	2265620	スタンドから矢じってるだけっていうことにならないもちろんスタンドから矢じるもとっても大切なんですけど
2265620	2272100	ただもっと自分たちの政治自分たちの生活に関わってくる
2272180	2280900	政治なのでちゃんとコミュニケーションしてで当選するのはやっぱり選挙に出た人しか当選できないし
2280900	2287780	選挙に出て他に候補者がいなかったらその人いくら嫌だと思ってても当選してしまうので
2287780	2296180	そうならないためにもその候補者を自分たちの望むというか自分たちと同じような方向に向いてくれる人を選ぶ
2296260	2301060	っていうことをやっぱり選挙の機関でやって欲しいなって思いますね
2301060	2308740	本当にねあの僕自身はその映画を中で重大な事件が起きて
2308740	2314740	その有権者と候補者とのコミュニケーションができなくなるかもしれないっていう時に非常に
2314740	2324420	機関を募らせてですねこれからそのこの取材の仕方も仕事機かなっていうことを言ったりするんですけど
2324500	2334020	本当に選挙機関って政治家の人ってもうすぐ組み身を持っているような態度を取らざるを得ない時期なので
2334020	2340740	やっぱりそういう機関は本当に利用して声をかけて欲しいなって思いますね
2340740	2344340	あたけまさんが何かのインタビューでその自分がやっていることは
2344340	2348660	民主主義のグランド整備をしているんだというような方をされていて
2348660	2352580	それすごく素敵な言葉だなと思ったんですけど
2352580	2356580	まあそれでも逆に言うと今グランド整備しなきゃいけないぐらい
2356580	2361780	その土地が荒れてたりボコボコしてたりするということではあるわけですよね
2361780	2371220	そうですね選挙をせっかくやってるのにその候補者本人を見ないで投票するっていうのが
2371220	2379380	圧倒的に有権者の人ほとんどなわけですよねなんか投票所の前にあるポスター掲示板を見て
2379700	2383620	じゃあこの人が良さそうだなと感じ良さそうだなぁとかね多いですよね
2383620	2388260	それだとやっぱりあのコスター掲示板って
2388260	2390580	ポスターって嘘をつくというか
2390580	2391700	ポスターを嘘をつくそう
2391700	2396500	ポスターを嘘をつく最新何か月以内撮影とかないんですよ
2396500	2400260	ルールがないし本人の写真じゃなくてもいい
2400260	2403140	あそうね本人の写真じゃなくてもいい
2403140	2405060	なくてもいいし実際に
2405060	2407540	実際顔写真のせなくてもいい
2407540	2409300	まあそういう方もいますもんね
2409300	2411860	他人の写真のせた人とかもいるんですよ
2411860	2418820	本当に勝手に仮面静かさんの顔写真をポスターに使った仮面静かさんじゃない人とかいました
2418820	2421060	それは別にルール上は問題ないと
2421060	2422260	ルール上は問題ないですね
2422260	2428020	仮面さんが起こったら問題終わるんですけど仮面さんは気づいてなかったということですね
2428020	2431860	じゃああのあそこのポスター一覧は若干疑ってみた方がいいんですね
2431860	2432660	そうですね
2432660	2435700	そうそうでやっぱり一番いいのは本人
2435700	2439140	候補者本人が外に出てる時に
2439140	2442580	チラッともう30秒とかでも構わないと思うんですけど
2442580	2450500	チラッと本人が生で喋ってるところを見るっていうのだけでも十分だと思いますね
2450500	2454820	やっぱり皆さんこの今世の中生きてるっていうことは
2454820	2461780	政治のプロなわけなので自分の間で選ぶっていうのが非常に大切だと思いますね
2461780	2466340	この人とこの人気の4年間仲良くできるだろうかとか
2466340	2471620	困った時にこの人にはこの人には連絡してみろって思うかどうか
2471620	2473780	っていうことの感を働かせる
2473780	2479140	でまあもちろんできればその人が言ってる政策とか見るのもとっても大事ですけど
2479140	2485300	その人がその自分と政治との掛け橋になり得る人かっていうのを
2485300	2488500	やっぱり本人を見て見極めてほしいっていうのが
2488500	2496900	そこの全員取材をして直接本人を見るっていうことをしてきた経験から言えるのはそういうことだと思いますね
2496900	2503060	今回の映画を見ているとその候補者がどういうことを訴えているのかっていうのももちろんそうだけれども
2503060	2509380	例えばその演説を終えた後に車に戻る時の所層とか
2509380	2513140	たまたま声をかけられた人にどういう対応をしているかとか
2513140	2520980	そういうところからその人その人の子っていうのが後にじみ出てくるようなシーンっていうのはたくさんありますけど
2520980	2526660	それは多分皆さんが押す前のところで見てもたま同じだと思うんですよね
2526660	2534500	多分その男女では基本的にいいことを言うけれどもその後にどういう車を見せるかっていうのはね
2534500	2536740	その辺りが映し出されているようになりますね
2536740	2544740	突撃主題のいいところはやっぱりふとした瞬間にその人の本質的なところが極まみえる
2544740	2549620	すべてじゃないですけど極まみえるチャンスが訪れるっていう意味では
2549620	2558180	やっぱりいきなりアポートって会いに行きますっていうのとはまた別の発見があるっていうところが
2558180	2562820	やっぱり面白くてやめられない理由かもしれないですね
2562820	2569620	あの畑山さんはねずっとそのフリーランス立場で政治の現場を追っていまして
2569620	2577700	これ2010年つか11年ぐらいですかね記者会見ゲリラ選挙という本を書かれた時にもこの本も開くと
2577700	2586820	当時の民主党政権時代のフリーランスに対していかに会見が開かれるのか開かれないのかっていうところを書かれていて
2586820	2594580	今回の映画の中でも基本的に畑山さん音響ではあるんだけども唯一こうかなり怒りを
2594580	2606820	カメラの前で現にされたのがまあ選挙終わった後にその参政党という政党の動画をフリーランスの方たちは取らないでください
2606820	2616340	というのが後から言われてそれを電話越しにかなりね結構怒ってらしたというシーンがあるんですけども
2616340	2624820	このフリーランスという立場で政治を追いかけるこれ変わってるとこう改善してるとこう改善してないところ
2624820	2632980	いろいろだあると思いますけれども今ご自身はどうするにそのフリーランスという立場で政治にフリーランスの
2632980	2641060	でもやっぱりフリーでやることの一番の良さってやっぱり自由に動けるということですよね
2641060	2643700	デスクにあそこ行って来いとかって言われるわけではないということですね
2643700	2650660	だから新聞記者の人とかの場合はあの一人で前後方を見るということはほとんどしないわけですね
2650660	2658580	自分の担当の政治家を追いかけるっていうのがまあ番記者っていう制度もありますけどそういうのが
2658580	2666420	メインなので他の政治家を見てないっていうのがあるのとあとやっぱり長時間同じ政治家と一緒にいることで
2666420	2674020	こうチームみたいになっちゃってうちの先生をとにかく大臣になってもらいたいとか
2674020	2681060	その先生との仲の良さがその社内での自分の評価に繋がったりとかまあもちろん仲良くなったからこそ
2681380	2689620	得られる情報っていうのはもちろんありますけど僕の場合はもういろんな政治家それからいろんな候補者を見て
2689620	2696980	全部見た上で比較をしていくことができるっていう意味ではその
2696980	2703540	目がそのなんだろうな視野が狭くならないっていうのがやっぱりフリーランスの良さだし
2703540	2704900	ただまあ
2704980	2715140	そうですねあの特定の政治家とまあ仲良くなろうと思えばなれると思うんですけどそれをやっちゃうとなんか
2715140	2721780	僕自身は違うなと思うしそれをやっちゃうと自由じゃなくなっちゃうと思うんですよねやっぱりあの
2721780	2731940	お前はあの政治家の仲間だろうって思われたら他での取材がやりにくなってしまうでその人にしか
2732020	2738580	取材しなくなってしまうっていうのはやっぱり自分の視野を狭めてしまうことになるのでそうはならないように
2738580	2748420	っていうことをすごく気をつけてますけどでもやっぱり本当にどっちつかずだっていうふうな批判はすごくあるんですけど
2748420	2757620	ありますありますけどでもやっぱり全部を自由に見られるこっちが終わったらこっちっていうことができる
2757700	2765460	自分の材料でここの人にもうちょっと話を聞きたいと思ったら自分の材料でいけるっていうそこがやっぱり
2765460	2772580	一番いいところですしその記者会見ということで言うとまだまだフリーランスはその
2772580	2780820	嫌われてたりとかフリーランスの記者には予定を教えないとかっていう人もいらっしゃいますけどただまあ
2781140	2797540	だいぶ良くなってきたのはSNSでこの公職に立候補している人は記者を選別してるぞということをSNSで言えるようになったっていうのはフリーの記者にとっては
2797540	2802900	かなりな武器になってると思いますね今回ご家族にもね
2803060	2811300	カメラを向けてられてそのパートナーの方がやとにかくフェアであるってことは素晴らしいことだと思って
2811300	2816440	ありがとうございますねでもなかなかフェアでいることっていうのは今はもうおっしゃってましたけど
2816440	2824180	そう簡単に達成できるものではないといけですよねでいろんな方に取材をしててその東京都の選挙区で
2824180	2830540	ある方がその lgbtq ってのはさあみたいなことちょっとネガティブなことを言った時にあったけまさか
2830540	2834940	そこで唯一いやそれはちょっと違うんじゃないですかというのを言った
2834940	2842180	つまりその まあその候補者によってこういう政策が考えているこういう移行があるんだよってことに対して
2842180	2847460	あたけまさんは基本は言わないんだけれどそこはプロット
2847460	2857060	後はやっぱりその人の権利だから認めてほしいっていうことは言いましたねそれをでもなんていうのはどこまでその自分の
2857060	2867060	考えを抑えて聞き取るのかっていう工房はあるんじゃないかなと言うそうですねまずはまずはあの相手がどういうことを言ってるか
2867060	2874620	っていうのを聞くっていうのが第一なんですけどあの時はちょっと早かったですね言うのがね
2874620	2881940	まあまあでもそれはあの内容としたらねそういうふうに伝えるべきだとは思うわけですけどね
2881940	2891180	まあでも本当に今回の映画ねたくさんの登場人物とはいあたけまさんのダッシュとダッシュとねいろいろとずっといますけれどはい
2891180	2903060	で来週の11月18日の土曜日からはいぽれぽれ東中の東宝市ネバツ日本橋を川切りに全国の劇場で公開されるということなんですが
2903060	2910480	最初の1週間はなんだかすごいことになりますね毎日毎日トークイベントが40分40分40分あります
2910480	2918140	上英語にいやしかもねメンバーがすごいメンバーすごいメンバーいう時間ありますかいましょう18日一緒にしが
2918140	2930020	豪華工業豪華豊華総裁私の製造製造製造製造製造責任者はい僕を候補者取材にいなかった僕は総裁で次が
2930020	2939460	横田真相さん専入の横田真相さんで次が和田静かさんこの番組に3週間前にいらっしゃいましたはい
2939460	2946460	その次21日が原河蔵さん岩監督まああたおこしょうがはいそして22日が鈴木営戸さん
2946460	2952780	で23日が政治道楽のお二人沢田大樹さんと宮原ジェフ今どこにいますね
2952780	2959640	あはい手振ってるよあ手振ってるで24日が鈴木智子さん
2959640	2966000	役座取材の中ではいそうです 鈴木営戸さんの会の何かタイトルが何でしたっけ
2966000	2972720	ノーワイフーのライブのライフ良い夫婦の日に良いフォーラー素晴らしいブッキングですね
2972720	2982280	ちょっとねあの8さんのお連れ合いの方があのテレビ版を見た時に8さんとあの一緒に見てたらしいんですけど
2982280	2992800	その時にあのうちの妻がですね ちゃん会社員としては働けないとか朝起きれないとかっていう話をした時に8さんのパートナーが
2992800	2999480	うちと同じだねっていうことをおっしゃったっていうことでそういう話が8さんとできればと思っています
2999480	3010040	ということで海岸農選挙のライフは11月18日来週の土曜日からですね公開されます 畳山さん本日はありがとうございましたありがとうございました
3010120	3019800	最闘宅未です 沢木小太郎さんの旅文学の決策深夜特急を私最闘宅未が労働
3020480	3029180	まだインターネットスマートフォンなかった1970年代 インドのデリーからイギリスのロンドンまで
3029180	3037400	乗り合いバスを盛り継いでいくことができるか 一人の若者はわずかが金を手に日本を出発した
3037400	3041320	いざロンドンへ未満気度の彼方
3041320	3050280	労働最闘宅未深夜特急オンザロード 月曜から金曜夜11時30分から放送中
3051280	3063560	もとかりやゆいかワンジー次回11月12日はローカル回転寿司を大特集 海のさちから山のさちまで驚きの鼓動地ネタとはメッセージテーマはお寿司です
3063560	3069680	日曜日の朝を笑顔にワンジーは朝8時から フェイラッシャーイ
3075520	3084080	はいということで旗山さんを迎えしましたけれどもねメールいただいております ラジオネームマージュさん先日私の住むところ座で市長線がありました
3084080	3093400	旗山さんの本を読んで以来選挙への関わり方意識も変わり毎回選挙をそわそわしながら迎えています 住んで1年弱のところ座で選挙候補を見るだけでは
3093400	3105760	さあさほど違いがわからなかった3名の候補者をこの目で確認すべく直接話しかける勇気がなかった私は 投票前日にところ座駅の柱の裏からこっそりと候補者の方々の言動を
3105760	3115040	こう1時間観察してみたとほぼも旗山さんがしてますけどね ちょっとまたはずでかもという演説をする人候補者を推薦する政党関係者の大平な態度
3115040	3123260	一人一人の待ち行く人の目を見て訴えか訴えかける人 直接言動をこの目で見るだけでもさまざまに感じることがありましたそうですよさっき
3123260	3134560	旗山さんおっしゃってましたけどね投票率低かったけれども私としては結果になっとくの選挙でした 旗山さんを知って以来投票に行く日は特別ですとそして候補者への敬意を持つ姿勢に発答させられ
3134560	3149800	考えを改める企画家になりました映画も楽しみにしておりますということでね本当に選挙って 全国つつぐらぐらいらんな規模でやられておりますので自分のね住む地域で行われたときにどういう人が出てどういうことを訴えていて
3149800	3159960	でこう駅とかねスーパーの大きなとこに行ったりすると演説したりしてますから どういう諸者をしているのかを見るっていうのが非常に重要だということがありましたね
3159960	3166280	えラジオネーム愛の手さんサテスさんメタルのライブ t シャツなどお気に入りの t シャツはどのように選択してますか
3166280	3174320	最近夫が自分のちょっと気に入ってる t シャツからユニクロの肌着までやたらといろんな選択物選択ネットに入れて選択機に掘り込むんです
3174320	3181880	子供が多くただでさえ選択者が多いわがや一つ一つ選択ネットを開けてほすのが面倒で毎日のプチいらゆら案件ですと
3181880	3189360	サテスさんもお気に入りの t シャツネットに入れて選択してたら今後夫の職業も穏やかに受け入れられる気がするんで教えてください
3189360	3195560	私はもう全部そんなに突っ込んでますからねあの1個1個やるってことはないんでもこういう t シャツっていうのは
3195560	3206000	まあ劣化していったらそれは劣化していった形で切るっていうのでいいんじゃないのかなと思いますけど 貸してねまっすぐらくにひろさんだったかな t シャツを毎回全部
3206000	3217080	クリーニングに出して1枚1枚洗ってるっていうのを聞いて 丁寧な人だなというふうに思ったのを記憶がありますけどなかなかそれを実行するのは大変ですけどね
3217080	3225680	ということでメールは放送終了後にフレキナイトの公式 youtube で配信されるアフタートークでも紹介します引き続きメッセージお待ちしております
3225680	3234040	大津の工業待機です今週の土曜は11月11日 1が4つのラッキー例ということでうんじまん選手権
3234040	3246120	好きな人と3回連続で隣の席になれたバス停についたとダムちょうど俺が乗るバスが来た などラッキー島大募集ゲストは6番のノーベルブライト10日バター土曜る10時から
3246120	3255120	いつでもボットキャストで tbs ラッキー
3260640	3265840	たけらパテットの ブレッキンライト
3266440	3282720	はいということで選挙コーナーでございます先週の土曜日にねモトリークルー アンドでフレパードという私にとっては大興奮のライブが k アリーナ横浜というところでありましてライブを見終わってですね sns で
3282720	3293240	こう見てましたらトレンド入りしてたのがモトリークルーの新しいギターリストになったジョンファイブという人と ですねラルクアンシェルのハイドの名前があってなんでかなとまあジョンファイブは
3293240	3299240	あのギターソロだけじゃなくてですねシャミ線を習ってそれをソロを披露したっていうので話題になってましたけど
3299240	3306240	あのハイドさんはなんかまかわりメッセのフェスティバルでスリップノットをカバーしたということでこのジョンファイブと ハイドが並んでたんですけど
3306240	3313520	これをかけ合わせることのできる cd を先日奇跡的にブックオフで買っていたなということを思い出しました
3313520	3319720	ラルクアンシェルのトリビュート版なんですけどねそこにジョンファイブという人が参加をしておりました
3319720	3327240	歌うのがミスタービックのエリックマーティンさんこないだね サヨナラコンサートで来ましたけれどもなんかこの結構ね
3327240	3335840	海外のミュージアンが日本のアーティストをこうやや無理やりカバーさせられたっていう感じのトリビュート版っていうのはいつも好きで買ってしまうんですけれども
3335840	3344960	このラルクの非常に有名な曲をカバーした中間部のですねこのジョンファイブの割と自由なソロパートも聞きどころかなと思っております
3344960	3351520	それでは聞いてくださいエリックマーティンフィーチャリングジョンファイブでハニーです
3374960	3377840	ああああああ
3377840	3380840	ああああああ
3380840	3382840	ああああああ
3382840	3385840	ああああああ
3385840	3387840	ああああああ
3387840	3389840	ああああああ
3389840	3391840	ああああああ
3391840	3393840	ああああああ
3393840	3395840	ああああああ
3395840	3397840	ああああああ
3397840	3399840	ああああああ
3399840	3401840	ああああああ
3401840	3403840	ああああああ
3403840	3406720	ああああああ
3406720	3408700	ああああ supp
3408700	3410700	ああああああ
3410700	3412700	ああああああ
3412700	3414700	ああああああ
3414700	3416160	ああ
3416160	3418140	あああああ
3418140	3420140	ああああああ
3420140	3422100	ああああああ
3422100	3424100	ああああああ
3424300	3426300	ああああああ
3426300	3428300	ああああああ
3428300	3430300	ああああああ
3430300	3432300	ああああお
3432300	3437800	Honey, it's so sweet, my never-ending dream
3437800	3442300	You are my honey, forevermore
3442300	3452300	I want to run into the blue sky
3462300	3480300	Honey, it's so sweet, my never-ending dream
3480300	3485300	Oh Honey, I need some more
3485300	3490300	Oh Honey, give me some more
3490300	3496300	Oh Honey, my honey
3496300	3500300	I adore my love, forevermore
3500300	3505300	So come with me, I'll take you far away
3505300	3510300	Light in my arms, I'll never let you go
3510300	3516300	Honey, it's so sweet, my never-ending dream
3516300	3521300	You are my honey, I can't let you go
3521300	3526300	So come with me, I'll take you far away
3526300	3532300	Light in my arms, I'll never let you go
3532300	3538300	Honey, it's so sweet, my never-ending dream
3546300	3551300	みのまわりのちょっとしたことからあなたも取り組んでみませんか
3551300	3557300	TBSラジオでは11月5日日曜日から11月11日土曜日まで
3557300	3561300	地球を笑顔にするWeekをお送りしています
3561300	3567300	キャンペーン期間中TBSラジオはスタジオがあるTBS放送センターの電力や
3567300	3570300	放送の送出にかかる電力などを含め
3570300	3576300	すべてグリーン電力を使用してCO2排出0で放送しています
3576300	3580300	詳細はTBSラジオのホームページをご覧ください
3580300	3583300	TBSラジオ
3586300	3588300	ラジコってご存知ですか?
3588300	3591300	パソコンやスマートフォンでラジオが聴けますよ
3591300	3595300	みなさんもラジコで検索してみてください
3595300	3598300	11時です
3601300	3605300	さてつのプレキナイト
3609300	3612300	生放送でお送りしているたけださてつのプレキナイト
3612300	3614300	時刻は11時になりました
3614300	3618300	この後は高段者プレゼンツ金曜回転さてつの書店です
3623300	3625300	アロハーキャッシン中島です
3625300	3629300	TBSラジオ公演ワールドキルトフェスティバル2023のお知らせです
3629300	3632300	11月24日から26日まで
3632300	3636300	パシリコ横浜Dホールに人気キルト作家の作品がたくさん集まります
3636300	3639300	とても華やかなイベントよワールドキルトフェスティバル
3639300	3642300	詳しくはTBSラジオイベントページまで
3643300	3646300	金曜回転さてつの書店
3646300	3650300	この番組は高段者の提供でお送りします
3650300	3654300	さてこの時間は高段者プレゼンツ金曜回転さてつの書店です
3654300	3657300	高段者から観光された書籍の中から
3657300	3660300	私たけださてつが本を選んで内容を読み解きながら
3660300	3663300	アーダ・コーダ考えてみようと一覚でございます
3663300	3666300	今週はブルーバックスから観光されている
3666300	3669300	高い施設王さんの自転車に乗る前に読む本
3669300	3673300	生理学データで読み解く体と自転車の各
3673300	3675300	という本を紹介します
3675300	3677300	メインタイトルのですね
3677300	3680300	自転車に乗る前に読む本というのだけ聞くと
3680300	3683300	なんか子供向けの本なのかなと思ってしまいそうですが
3683300	3686300	このサブタイトルが生理学データで読み解く
3686300	3689300	体と自転車の科学ということを知ればですね
3689300	3694300	さすがのブルーバックス奥が深そうだなと思っていただけるかなというふうに思います
3694300	3697300	まず高い施設王さんのプロフィールを紹介します
3697300	3701300	名古屋市立大学副学長コウホーターフェスティバル
3702300	3706300	名古屋市立大学副学長高等教育委員長
3706300	3709300	同大学院理学研究科の教授
3709300	3712300	1986年公衛大学教育学部卒業
3712300	3715300	大学院教育学研究科終了
3715300	3717300	2006年論文
3717300	3720300	自転車運動に対する身体適用及び
3720300	3724300	日常的自転車使用による健康作りの可能性で拍手後
3724300	3728300	徐々に高い施設機アクティブサイクリング
3728300	3732300	自転車に乗ろう理想の体型健康体へまっしぐら
3732300	3735300	自転車で健康になるなどがあります
3735300	3738300	この本のですねカバーの紹介分には
3738300	3741300	なぜ自転車なのかその驚きの効果とは
3741300	3744300	本書では運動強度
3744300	3746300	散属接種量
3746300	3748300	近宝電量
3748300	3751300	大車系の応答などさまざまな整理学データに基づき
3751300	3755300	体健康作りへの効果的な自転車の乗り方を紹介します
3755300	3758300	この時間負荷から分かる自転車の活用法とは
3758300	3763300	有酸素運動そして大車から考える運動効果とは
3763300	3767300	自転車の活用法を応用整理学の視点から完全解説
3767300	3770300	というふうに書かれております
3770300	3773300	皆さん今自転車に乗ってますでしょうかね
3773300	3776300	僕は今はあんまりほとんどのならなくなっちゃったんですが
3776300	3779300	学生時代は中高6年間それなりの距離を
3779300	3782300	自転車通学してましたので大げさに言えば
3782300	3786300	体と自転車がほとんど一体化しているような時期もあったんですが
3786300	3790300	今でも通勤に使う人、子どもの送り向かいに使う人
3790300	3793300	スーパーに行ってこうカゴに詰めるだけ詰めて
3793300	3795300	こんなに入れちゃって大丈夫なの?というふうに
3795300	3798300	他人に思われながらも乗ってる人いろいろといると思いますが
3798300	3802300	自転車の乗り方っておそらくは独自のもので
3802300	3805300	最初に乗るのを覚えてからはただただ乗ってる人が
3805300	3807300	ほとんどだと思いますね
3807300	3811300	今回の本のサブタイトルになる整理学データ運運ってことは
3811300	3813300	おそらく考えたことはないと思うんですが
3813300	3815300	著者の互いしたもんですね
3815300	3818300	自転車というのは疲れないんだということを繰り返すんですね
3818300	3821300	疲れないで運動強度を上げることができるのかというふうに
3821300	3823300	思うかもしれませんが
3823300	3825300	むしろ運動強度を高めるためには
3825300	3830300	疲れない乗り方をすることがポイントになるということが書いてあります
3830300	3833300	漫然とペダルを濃くだけではあまり効果はありません
3833300	3836300	そこで自転車にどのように乗れば足が辛くならず
3836300	3839300	より健康作り効果が得られるのか
3839300	3843300	科学的な仕組みとデータに基づき解説していきたいと思いますというふうに
3843300	3845300	書かれているんですね
3845300	3847300	これも漫然とペダルを濃く以外に
3847300	3849300	濃い方あんのかというふうに思いながら
3849300	3851300	ページをめくりますと
3851300	3855300	まず自転車の物理学を考えるというページにたどり着くんですね
3855300	3857300	自転車に働く力とは何か
3857300	3859300	それがですね
3859300	3863300	転がり抵抗と空気抵抗と重力抵抗の3つだと
3863300	3865300	転がり抵抗というのは
3865300	3867300	平値に置かれた自転車が
3867300	3870300	何キログラム重の力によって動き始めるかと
3870300	3871300	この値のことで
3871300	3875300	例えばですね体重60キログラムの人が
3875300	3877300	動かす時にかける力というのは
3877300	3879300	600グラム重だということなんですね
3879300	3881300	空気抵抗とは何かというと
3881300	3884300	風速とか走行速度によって変化するけれども
3884300	3887300	自転車と空気との相対速度を
3887300	3889300	待機速度というふうに寄付そうで
3889300	3890300	待機というのはですね
3890300	3893300	対決するの対に空気の気ですね
3893300	3894300	無風状態ならば
3894300	3896300	待機速度というのは
3896300	3898300	走行速度と同じになる
3898300	3900300	で自転車にかかる空気抵抗は
3900300	3902300	この待機速度の二乗に
3902300	3904300	低数をかけたものということで
3904300	3907300	この低数は自転車に乗る人の体格とか
3907300	3909300	乗車の姿勢で決まってくると
3909300	3912300	でもう一つ重力抵抗というのが
3912300	3916300	自転車の重量と乗る人の体重の合計に
3916300	3918300	交配率というのをかけることで
3918300	3919300	求めることができる
3919300	3922300	この転がり抵抗そして空気抵抗
3922300	3924300	重力抵抗この三つの抵抗を
3924300	3925300	かけ合わせることで
3925300	3927300	走行に必要な推進力というのを
3927300	3929300	求めることができるそうなんですね
3929300	3931300	こうやって言われると
3931300	3933300	ただ自転車に乗っている行為が
3933300	3935300	数式化された気がして
3935300	3937300	なんか面白いものがありますけれどもね
3937300	3938300	じゃあこのペダルを
3938300	3940300	回転させるときに
3940300	3942300	どういう筋肉が使われているか
3942300	3943300	ということですが
3943300	3946300	大体直筋これが太ももの前面
3946300	3948300	中央にある大きな筋肉で
3948300	3951300	そして外側抗筋これが
3951300	3953300	太ももの外側にある筋肉
3953300	3955300	そして大体2等筋
3955300	3957300	これが太ももの裏側にある
3957300	3958300	大きな筋肉
3958300	3959300	この三つの筋肉が
3959300	3961300	どういうふうに動いているかというのを
3961300	3963300	調べ尽くした上でですね
3963300	3965300	サドルの高さと疲れにくさというのを
3965300	3966300	調べていくんですね
3966300	3968300	疲れないで運動強度を
3968300	3969300	高める方法として
3969300	3971300	軽めのギアでペダルを
3971300	3973300	後回転で焦ぐというふうに
3973300	3974300	書かれていまして
3974300	3976300	なんか疲れそうだなと思いますけれども
3976300	3977300	そう思った人はですね
3977300	3978300	より詳しい理由というのを
3978300	3980300	チェックしてほしいなと思うんですが
3980300	3983300	運動強度という言葉が出てきましたけれども
3983300	3985300	サイクリングを始めた人がいたとして
3985300	3987300	その中にまっすぐ疲れてしまう人と
3987300	3989300	長時間走り続けられる人
3989300	3991300	実給力が高い人が出てくる
3991300	3993300	その差は何なのか
3993300	3995300	この実給力の違いがですね
3995300	3997300	最大酸素接種量の大きさにある
3997300	3999300	ということを書いているんですね
3999300	4001300	呼吸によって体に取り入れた
4001300	4002300	酸素の量のことを
4002300	4004300	酸素接種量というのですが
4004300	4006300	1分間あたりの最大量を
4006300	4009300	最大酸素接種量というのですね
4009300	4012300	たくさんの酸素を血液に摂取をして
4012300	4014300	糖とか脂肪と反応させて
4014300	4016300	エネルギーを参出できるかどうか
4016300	4017300	それがいわゆる
4017300	4018300	有酸素運動のトレーニングを
4018300	4020300	積んでいるかどうかにかかってくるわけですが
4020300	4023300	それが運動強化につながってくる
4023300	4024300	というふうに書いています
4024300	4025300	この自転車について
4025300	4028300	そしてそれを動かす人間の体について
4028300	4030300	いろんな調査を重ねた上で
4030300	4033300	散歩よりも自転車が健康を作りには
4033300	4036300	効果があるということを書いてですね
4036300	4038300	有酸素運動というと
4038300	4040300	これになるのがウォーキング3本ですね
4040300	4042300	よく1日1万本目出しましょう
4042300	4043300	なんて言われますけれども
4043300	4045300	これがいわれるようになったのが
4045300	4047300	1986年
4047300	4049300	週に約2000カロリーの運動が
4049300	4051300	さまざまな質感による
4051300	4052300	脂肪率を低下させると
4052300	4055300	こういう研究が発表されたことがありまして
4055300	4057300	そのスローガンが広まったそうなんですね
4057300	4059300	ただこのウォーキングが
4059300	4060300	いわゆるメタボ
4060300	4062300	メタボリックシンドボルドシンドロームに
